Wellenlänge,PL,Energie,PL,PL normiert
nm,w.E.,eV,w.E.,w.E.
,TDBC_NaOH_c0_1mmK_em-4,,TDBC_NaOH_c0_1mmK_em-4,TDBC_NaOH_c0_1mmK_em-4
722,19.8976,1.71745152354571,8364.75848258065,0.00211081658221249
723,18.1996,1.71507607192254,7672.14411967742,0.00193603785006628
724,16.7193,1.71270718232044,7067.62564258064,0.00178348979642349
725,15.7169,1.71034482758621,6662.2544858871,0.00168119584958913
726,14.2188,1.70798898071625,6043.86147483871,0.00152514660743067
727,13.7088,1.70563961485557,5843.14383483871,0.00147449623614537
728,12.6341,1.7032967032967,5399.89585032258,0.0013626442086544
729,11.9645,1.70096021947874,5127.76277782258,0.0012939724109931
730,11.1999,1.6986301369863,4813.24734677419,0.00121460557827448
731,10.8785,1.69630642954856,4687.94043427419,0.00118298483162392
732,10.2257,1.69398907103825,4418.68990064516,0.00111504043223244
733,9.58761,1.69167803547067,4154.28821716936,0.00104831962265881
734,8.9625,1.68937329700272,3894.03278225806,9.82645103930544E-4
735,9.1493,1.68707482993197,3986.0327358871,0.00100586095984406
736,8.54508,1.68478260869565,3732.9319803871,9.41991898616234E-4
737,7.95309,1.68249660786974,3483.76769533065,8.79116191482845E-4
738,8.1356,1.68021680216802,3573.39171483871,9.01732489004898E-4
739,7.73453,1.67794316644114,3406.44295010484,8.59603571390121E-4
740,6.94211,1.67567567567568,3065.7253516129,7.73624716382401E-4
741,6.80432,1.67341430499325,3013.00228219355,7.60320240296538E-4
742,6.46716,1.6711590296496,2871.43990180645,7.24597485053715E-4
743,6.23371,1.66890982503365,2775.25271918548,7.0032499703204E-4
744,6.02348,1.66666666666667,2688.881472,6.78529524853715E-4
745,6.24066,1.66442953020134,2793.32444879032,7.04885332706835E-4
746,6.2648,1.66219839142091,2811.66244903226,7.09512860814897E-4
747,5.82021,1.65997322623829,2619.13674345968,6.60929694585884E-4
748,6.21121,1.65775401069519,2802.57809664516,7.07220457310686E-4
749,5.63318,1.65554072096128,2548.56420417742,6.43120969268106E-4
750,5.41938,1.65333333333333,2458.38810483871,6.20365356395388E-4
751,5.76517,1.65113182423435,2622.22713320161,6.61709543272055E-4
752,5.92939,1.64893617021277,2704.10787303226,6.82371852143049E-4
753,5.6865,1.64674634794157,2600.23925685484,6.561609821155E-4
754,5.54286,1.64456233421751,2541.29402883871,6.41286366787652E-4
755,5.40398,1.64238410596026,2484.19653185484,6.26878019710164E-4
756,5.00553,1.64021164021164,2307.12951135484,5.82195796808846E-4
757,5.22815,1.63804491413474,2416.11784625,6.09698609357889E-4
758,5.24427,1.63588390501319,2429.974797,6.13195360816155E-4
759,5.24192,1.63372859025033,2435.29880283871,6.1453885445456E-4
760,5.65405,1.63157894736842,2633.69296774194,6.64602905193624E-4
761,5.80002,1.62943495400788,2708.80111485484,6.83556174760859E-4
762,5.79415,1.62729658792651,2713.17615532258,6.84660200416399E-4
763,6.40626,1.62516382699869,3007.68224027419,7.5897774693886E-4
764,6.59528,1.62303664921466,3104.54722167742,7.83421275034432E-4
765,6.95178,1.62091503267974,3280.93181491936,8.27931289882705E-4
766,6.60295,1.61879895561358,3124.45204048387,7.88444184146523E-4
767,6.49935,1.61668839634941,3083.46460657258,7.7810115328168E-4
768,6.56147,1.61458333333333,3121.05845264516,7.8758782451605E-4
769,6.70844,1.61248374512354,3199.28208616129,8.07327275821261E-4
770,6.38852,1.61038961038961,3054.63992580645,7.70827349230453E-4
771,7.52482,1.6083009079118,3607.30768195161,9.10291060771527E-4
772,6.03024,1.60621761658031,2898.32786787097,7.31382566147107E-4
773,6.30894,1.60413971539457,3040.14081391936,7.67168550729293E-4
774,6.06806,1.60206718346253,2931.63638109677,7.39787849119985E-4
775,7.37814,1.6,3573.7865625,9.01832127385687E-4
776,7.06733,1.5979381443299,3432.07783070968,8.6607244089501E-4
777,7.25927,1.5958815958816,3534.38049825,8.91888149441572E-4
778,6.32122,1.59383033419023,3085.59139232258,7.78637839981871E-4
779,6.71809,1.59178433889602,3287.75197878226,8.29652333593077E-4
780,6.97304,1.58974358974359,3421.28833548387,8.63349750755927E-4
781,6.30169,1.58770806658131,3099.82672104032,7.82230073753262E-4
782,6.20992,1.58567774936061,3062.512192,7.72813887162844E-4
783,6.81212,1.58365261813538,3368.09341829032,8.49926205588975E-4
784,5.19464,1.58163265306122,2574.93277729032,6.49774983426662E-4
785,5.71206,1.5796178343949,2838.6404625,7.16320665045162E-4
786,4.30898,1.57760814249364,2146.83113554839,5.41745080812848E-4
787,3.872,1.57560355781449,1934.0296516129,4.88045395167906E-4
788,3.19162,1.57360406091371,1598.23974941935,4.0331002651791E-4
789,2.81893,1.57160963244613,1415.19606655645,3.57119614462275E-4
790,2.3361,1.56962025316456,1175.7742016129,2.96702371846184E-4
791,1.13816,1.56763590391909,574.294424967742,1.44921123283897E-4
792,0.206036,1.56565656565657,104.224972180645,2.63007951774919E-5
793,-0.257955,1.56368221941992,-130.818341770161,-3.30115359147592E-5
794,-2.18509,1.56171284634761,-1110.9349993871,-2.80340433420744E-4
795,-2.92058,1.55974842767296,-1488.61256008065,-3.75646001358141E-4
796,-3.49088,1.55778894472362,-1783.77211458064,-4.50128448560232E-4
797,-5.44821,1.55583437892095,-2790.9290531371,-7.0428086326802E-4
798,-6.67293,1.55388471177945,-3426.89396429032,-8.64764310932772E-4
799,-7.37065,1.55193992490613,-3794.70187955645,-9.57579309504402E-4
800,-8.41041,1.55,-4340.85677419355,-0.0010953995239741
801,-54.5569,1.54806491885144,-28228.8399975,-0.00712344578596406
802,-55.931,1.54613466334165,-29012.1313903226,-0.0073211065390052
803,-57.4579,1.54420921544209,-29878.5250331452,-0.00753973784459541
804,-58.17,1.54228855721393,-30324.2086451613,-0.00765220449388637
805,-59.2311,1.54037267080745,-30954.2206270161,-0.0078111857413499
806,-61.0709,1.53846153846154,-31995.04451,-0.00807383388784932
807,-62.4473,1.5365551425031,-32797.3723207258,-0.00827629841217206
808,-63.5041,1.53465346534653,-33435.1135019355,-0.00843723009516811
809,-64.8787,1.5327564894932,-34243.4487537903,-0.00864121057555559
810,-66.962,1.53086419753086,-35430.4582258065,-0.00894074812729636
811,-67.8534,1.52897657213317,-35990.8113720968,-0.00908215121927416
812,-69.459,1.52709359605911,-36933.3668516129,-0.00932000168919044
813,-70.7771,1.52521525215252,-37726.9911370161,-0.00952026991034281
814,-71.9396,1.52334152334152,-38441.0412916129,-0.00970045788707794
815,-73.3274,1.52147239263804,-39278.945375,-0.00991189995527396
816,-75.5349,1.51960784313725,-40560.7793341935,-0.0102353661237645
817,-76.7838,1.51774785801714,-41332.5337727419,-0.0104301155680762
818,-78.2755,1.5158924205379,-42238.7223080645,-0.0106587889710146
819,-79.6536,1.51404151404151,-43087.5228948387,-0.0108729807324726
820,-81.1938,1.51219512195122,-44027.9928387097,-0.0111103049250036
821,-82.7278,1.51035322777101,-44969.2976127419,-0.0113478397839096
822,-83.7732,1.50851581508516,-45648.5571522581,-0.0115192484746235
823,-84.7841,1.50668286755772,-46311.8787652419,-0.0116866352871587
824,-86.1092,1.50485436893204,-47150.0646606452,-0.0118981484695989
825,-87.3123,1.5030303030303,-47924.9469254032,-0.0120936872095541
826,-88.6345,1.50121065375303,-48768.7033241936,-0.0123066060883984
827,-91.104,1.4993954050786,-50248.9254967742,-0.0126801348057844
828,-91.2391,1.4975845410628,-50445.2154309677,-0.0127296678615062
829,-94.356,1.49577804583836,-52294.6062870968,-0.0131963549624235
830,-95.5077,1.49397590361446,-53060.6891370968,-0.0133896732018558
831,-97.6883,1.49217809867629,-54403.0081744355,-0.0137284025612909
832,-99.7553,1.49038461538462,-55687.9135380645,-0.0140526437875941
833,-101.508,1.48859543817527,-56802.6488806452,-0.0143339432238896
834,-103.476,1.48681055155875,-58043.0263354839,-0.0146469479932835
835,-105.018,1.48502994011976,-59049.3347177419,-0.0149008862778751
836,-107.031,1.48325358851675,-60325.4336903226,-0.0152229052432137
837,-108.516,1.48148148148148,-61308.8271,-0.0154710610172636
838,-110.745,1.47971360381862,-62717.7514354839,-0.0158265979830487
839,-112.383,1.47794994040524,-63797.3820508064,-0.0160990388682498
840,-114.824,1.47619047619048,-65338.56,-0.0164879495556381
841,-116.854,1.47443519619501,-66652.1080435484,-0.0168194186587364
842,-118.218,1.47268408551069,-67590.5694774194,-0.0170562360110254
843,-119.973,1.47093712930012,-68757.0100620968,-0.0173505830783592
844,-122.166,1.46919431279621,-70180.0320774193,-0.0177096775427183
845,-124.494,1.46745562130178,-71686.9583467742,-0.0180899449424466
846,-125.983,1.46572104018913,-72716.1684096774,-0.018349662383408
847,-128.861,1.46399055489965,-74553.258991129,-0.0188132455544499
848,-129.429,1.4622641509434,-75058.7996903226,-0.0189408169234336
849,-132.618,1.4605418138987,-77089.66695,-0.019453298939134
850,-132.932,1.45882352941176,-77454.3306451613,-0.0195453205051219
851,-134.454,1.45710928319624,-78525.5816564516,-0.0198156468275199
852,-137.649,1.45539906103286,-80580.6126580646,-0.0203342264761969
853,-139.737,1.45369284876905,-81995.0797040323,-0.0206911621249475
854,-140.747,1.4519906323185,-82781.4831064516,-0.0208896081823671
855,-144.354,1.45029239766082,-85101.9216532258,-0.0214751624661801
856,-144.852,1.44859813084112,-85595.3831225806,-0.0215996856851548
857,-147.21,1.44690781796966,-87192.1268467742,-0.0220026181951119
858,-148.046,1.44522144522145,-87892.0447935484,-0.022179239960261
859,-152.256,1.44353899883586,-90602.2657548387,-0.0228631544281401
