Wellenlänge,PL,Energie,PL,PL normiert
647,222.296,1.91653786707883,75044.4405354839,0.0253732245247486
648,198.073,1.91358024691358,67073.9072516129,0.0226783129610064
649,175.663,1.91063174114022,59668.8961798387,0.0201746097260741
650,156.172,1.90769230769231,53211.8306451613,0.0179914157091247
651,139.651,1.9047619047619,47729.220525,0.0161376941467028
652,126.78,1.90184049079755,43463.4557419355,0.0146953993299497
653,116.141,1.8989280245023,39938.3610233871,0.0135035319627403
654,107.973,1.8960244648318,37243.3707,0.0125923306255141
655,100.847,1.89312977099237,34891.8420766129,0.0117972568890477
656,95.129,1.89024390243902,33014.0591483871,0.011162360985945
657,89.9695,1.88736681887367,31318.7457302419,0.0105891597242463
658,85.0793,1.88449848024316,29706.6726170968,0.0100441027852076
659,81.0037,1.88163884673748,28369.651483629,0.00959204348312283
660,77.0094,1.87878787878788,27052.6569677419,0.0091467553670276
661,73.6179,1.87594553706505,25939.6826499194,0.00877044838072875
662,70.5308,1.87311178247734,24927.1773509677,0.00842811090576751
663,67.5048,1.87028657616893,23929.8527670968,0.00809090617201186
664,65.2094,1.86746987951807,23185.9384051613,0.00783938179528406
665,62.8794,1.86466165413534,22424.8731169355,0.00758205853058445
666,60.8636,1.86186186186186,21771.3023883871,0.0073610801780252
667,58.9703,1.85907046476762,21157.4498360484,0.00715353091089174
668,57.3969,1.8562874251497,20654.7373432258,0.00698355913335877
669,56.1898,1.85351270553064,20280.9379659677,0.0068571740812656
670,54.9968,1.85074626865672,19909.7286451613,0.00673166475138995
671,53.8744,1.84798807749627,19561.6642987097,0.00661398095298252
672,52.6414,1.8452380952381,19170.9790141935,0.0064818866183215
673,51.3292,1.84249628528975,18748.7767958065,0.00633913611467936
674,50.9395,1.83976261127596,18661.7679854839,0.00630971762525906
675,50.0774,1.83703703703704,18400.415625,0.00622135195719208
676,49.031,1.83431952662722,18069.3469806452,0.0061094145640104
677,48.1711,1.83161004431315,17805.0097515323,0.00602003968405031
678,47.536,1.82890855457227,17622.2085677419,0.00595823290067495
679,46.4355,1.82621502209131,17265.0559318548,0.00583747626693491
680,45.8267,1.82352941176471,17088.9242580645,0.00577792450702955
681,44.7846,1.8208516886931,16749.4765166129,0.00566315406305245
682,43.7396,1.81818181818182,16406.72396,0.00554726623027877
683,42.4316,1.81551976573939,15962.8021390323,0.00539717212664528
684,41.7413,1.81286549707602,15749.1271393548,0.005324926618471
685,40.653,1.81021897810219,15383.3902620968,0.00520126757274513
686,39.6171,1.80758017492711,15035.2006383871,0.00508354141692955
687,38.7462,1.80494905385735,14747.5848933871,0.004986295853865
688,37.723,1.80232558139535,14399.964283871,0.00486876208704969
689,36.606,1.79970972423803,14014.2233274194,0.00473833947577297
690,35.8986,1.79710144927536,13783.3253709677,0.00466027072544919
691,35.3221,1.794500723589,13601.3158307258,0.00459873160413319
692,34.1548,1.79190751445087,13189.9226993548,0.00445963575351812
693,33.0366,1.78932178932179,12794.9952527419,0.00432610710432849
694,31.8747,1.78674351585014,12380.6475880645,0.00418601229847549
695,30.973,1.7841726618705,12065.1075201613,0.00407932526166992
696,29.8969,1.7816091954023,11679.4650890323,0.00394893596272271
697,29.0402,1.77905308464849,11377.411711129,0.00384680890145995
698,28.1184,1.77650429799427,11047.9007690323,0.00373539818192464
699,27.199,1.77396280400572,10717.3053217742,0.0036236207810901
700,26.5402,1.77142857142857,10487.6596774194,0.00354597544915388
701,25.6152,1.76890156918688,10151.0765283871,0.00343217355056281
702,24.746,1.76638176638177,9834.61918064516,0.00332517637289758
703,23.7363,1.76386913229018,9460.23636024194,0.00319859405324117
704,23.0321,1.76136363636364,9205.70747870968,0.00311253546698124
705,22.481,1.75886524822695,9010.98308467742,0.00304669733513602
706,21.6794,1.75637393767705,8714.34953096774,0.00294640276692892
707,21.0444,1.75388967468175,8483.08249645161,0.00286820922787287
708,20.0897,1.75141242937853,8121.16401677419,0.00274584121794456
709,19.6231,1.74894217207334,7954.96736379032,0.0026896485811372
710,18.9187,1.74647887323944,7691.06183064516,0.00260041966160586
711,18.3634,1.74402250351617,7486.35833177419,0.00253120750144059
712,17.7253,1.74157303370787,7246.56006709677,0.0024501294739826
713,17.1007,1.73913043478261,7010.8594825,0.00237043691033746
714,16.5875,1.73669467787115,6819.54931451613,0.00230575316012911
715,15.8102,1.73426573426573,6518.20120564516,0.00220386455689706
716,15.5168,1.73184357541899,6415.14566193548,0.00216902051741316
717,14.4578,1.72942817294282,5994.02898725807,0.00202663704621314
718,14.0237,1.72701949860724,5830.2854183871,0.00197127381999943
719,13.3526,1.72461752433936,5566.75278112903,0.00188217098004174
720,12.7178,1.72222222222222,5316.86090322581,0.00179768020791117
721,12.1765,1.71983356449376,5104.71285201613,0.00172595097524022
722,11.6945,1.71745152354571,4916.25462741936,0.00166223149366225
723,11.5389,1.71507607192254,4864.28843395161,0.00164466123948826
724,10.7473,1.71270718232044,4543.12639096774,0.00153607336052868
725,10.3174,1.71034482758621,4373.45433467742,0.00147870565748351
726,10.1742,1.70798898071625,4324.65858,0.00146220735820311
727,9.80154,1.70563961485557,4177.74043117742,0.00141253296326811
728,9.20943,1.7032967032967,3936.16979767742,0.00133085568139827
729,9.09076,1.70096021947874,3896.13111706452,0.00131731823044765
730,8.77411,1.6986301369863,3770.74453145161,0.00127492385764073
731,8.66134,1.69630642954856,3732.48572882258,0.00126198820001936
732,8.56094,1.69398907103825,3699.32025367742,0.00125077464387418
733,8.59022,1.69167803547067,3722.12154320968,0.00125848397230181
734,8.15665,1.68937329700272,3543.90655435484,0.00119822782416315
735,8.33266,1.68707482993197,3630.25100685484,0.0012274216880139
736,8.10316,1.68478260869565,3539.8785156129,0.00119686590673576
737,8.04318,1.68249660786974,3523.23067533871,0.00119123711683321
738,7.99557,1.68021680216802,3511.88647345161,0.00118740153648266
739,7.92558,1.67794316644114,3490.58522191936,0.0011801993848785
740,8.33991,1.67567567567568,3683.01186774194,0.0012452606266462
741,8.14888,1.67341430499325,3608.38320909677,0.00122002798185235
742,8.19967,1.6711590296496,3640.67993054839,0.00123094780427967
743,8.31739,1.66890982503365,3702.90873557258,0.00125198794303638
744,8.19295,1.66666666666667,3657.33288,0.00123657832164272
745,8.47942,1.66442953020134,3795.39523024194,0.00128325848856923
746,8.39328,1.66219839142091,3766.93113909678,0.00127363451415666
747,8.69935,1.65997322623829,3914.77064044355,0.00132362042696422
748,8.85014,1.65775401069519,3993.29736335484,0.00135017104360422
749,9.20826,1.65554072096128,4166.00247440322,0.00140856425072168
750,9.06635,1.65333333333333,4112.7595766129,0.00139056233092132
751,9.51382,1.65113182423435,4327.26128533871,0.00146308735712721
752,9.60268,1.64893617021277,4379.31770219355,0.00148068811666898
753,9.93947,1.64674634794157,4544.97495583064,0.00153669837753167
754,10.0805,1.64456233421751,4621.71414354839,0.00156264461186849
755,10.3681,1.64238410596026,4766.1904858871,0.00161149340928129
756,10.8102,1.64021164021164,4982.59553806452,0.00168466197364138
757,11.4171,1.63804491413474,5276.25624024194,0.00178395139304774
758,11.2984,1.63588390501319,5235.20475612903,0.0017700715037976
759,12.4415,1.63372859025033,5780.09013024194,0.00195430232541431
760,12.0624,1.63157894736842,5618.74374193548,0.0018997496082837
761,12.768,1.62943495400788,5963.07816774194,0.0020161722857698
762,13.6533,1.62729658792651,6393.31187516129,0.00216163831068213
763,13.5534,1.62516382699869,6363.20106822581,0.00215145756631861
764,13.9557,1.62303664921466,6569.26311870968,0.00222112906544165
765,14.322,1.62091503267974,6759.34875,0.00228539878838505
766,15.5287,1.61879895561358,7348.03056225806,0.00248443759378459
767,15.8377,1.61668839634941,7513.82636717742,0.00254049470012668
768,16.5961,1.61458333333333,7894.17587612903,0.0026690944127722
769,16.67,1.61248374512354,7949.99021774194,0.00268796576168679
770,17.7445,1.61038961038961,8484.44681451613,0.00286867051652166
771,17.8041,1.6083009079118,8535.07016782258,0.00288578674392605
772,18.5217,1.60621761658031,8902.12649419355,0.00300989190769013
773,19.1892,1.60413971539457,9246.85765064516,0.00312644872350365
774,19.3961,1.60206718346253,9370.75645451613,0.00316834006344214
775,20.142,1.6,9756.28125,0.00329868958868172
776,20.4118,1.5979381443299,9912.49683612903,0.00335150753379309
777,21.2175,1.5958815958816,10330.3387560484,0.00349278377989893
778,22.7696,1.59383033419023,11114.5762632258,0.00375794178771875
779,22.4079,1.59178433889602,10966.1551966935,0.00370775924230361
780,22.6771,1.58974358974359,11126.4093870968,0.00376194267714727
781,23.8627,1.58770806658131,11738.1583505645,0.00396878070128458
782,24.1001,1.58567774936061,11885.3141551613,0.00401853544985104
783,25.2472,1.58365261813538,12482.8875812903,0.00422058059274241
784,25.4637,1.58163265306122,12622.1096670968,0.0042676528770684
785,25.3063,1.5796178343949,12576.1086431452,0.00425209950228455
786,25.9024,1.57760814249364,12905.1605729032,0.00436335502547158
787,25.5565,1.57560355781449,12765.2450391129,0.00431604827992148
788,25.6465,1.57360406091371,12842.7744322581,0.00434226169007555
789,27.2092,1.57160963244613,13659.9180590323,0.00461854556351326
790,27.2319,1.56962025316456,13705.9909596774,0.00463412324047686
791,27.3012,1.56763590391909,13775.6791267742,0.00465768545904825
792,26.5951,1.56565656565657,13453.3458116129,0.00454870156205288
793,26.597,1.56368221941992,13488.3039137097,0.00456052122207209
794,26.0491,1.56171284634761,13243.7825867742,0.00447784628326047
795,26.602,1.55974842767296,13558.9750403226,0.00458441578841399
796,26.2334,1.55778894472362,13404.7596567742,0.00453227413043077
797,27.4735,1.55583437892095,14073.7213399194,0.00475845630813479
798,26.2037,1.55388471177945,13456.9523990323,0.0045499209828615
799,26.1361,1.55193992490613,13455.8970775,0.00454956416881914
800,26.8233,1.55,13844.2838709677,0.00468088136224194
801,-10.2671,1.54806491885144,-5312.40453798387,-0.00179617346930347
802,-10.8047,1.54613466334165,-5604.53730548387,-0.00189494627975981
803,-10.858,1.54420921544209,-5646.23880806452,-0.00190904594631003
804,-11.0568,1.54228855721393,-5763.94550709677,-0.00194884367791149
805,-10.948,1.54037267080745,-5721.43362903226,-0.00193447001586
806,-11.8928,1.53846153846154,-6230.63792,-0.00210663673082913
807,-12.5556,1.5365551425031,-6594.21124548387,-0.00222956425954259
808,-12.6944,1.53465346534653,-6683.64254967742,-0.00225980181671075
809,-12.0057,1.5327564894932,-6336.69559814516,-0.00214249581993618
810,-13.2505,1.53086419753086,-7011.01052419355,-0.00237048797894128
811,-12.752,1.52897657213317,-6763.91789677419,-0.00228694365947958
812,-13.6377,1.52709359605911,-7251.56102322581,-0.00245182034384311
813,-13.5184,1.52521525215252,-7205.84139483871,-0.00243636211152136
814,-14.2047,1.52334152334152,-7590.30435580645,-0.00256635262061805
815,-14.8227,1.52147239263804,-7940.00637701613,-0.0026845901321192
816,-14.7124,1.51960784313725,-7900.27404387097,-0.00267115626010162
817,-15.078,1.51774785801714,-8116.45092096774,-0.00274424767634107
818,-16.0188,1.5158924205379,-8644.00284774193,-0.00292261789791899
819,-15.9164,1.51404151404151,-8609.75837129032,-0.00291103952137918
820,-16.456,1.51219512195122,-8923.39870967742,-0.00301708424193581
821,-16.9975,1.51035322777101,-9239.52572379032,-0.00312396973072338
822,-16.559,1.50851581508516,-9023.10593225807,-0.00305079618285009
823,-16.3714,1.50668286755772,-8942.59999241935,-0.00302357637452681
824,-17.0906,1.50485436893204,-9358.15098838709,-0.00316407803790036
825,-17.0991,1.5030303030303,-9385.54430443548,-0.00317333997327643
826,-17.4191,1.50121065375303,-9584.38215451613,-0.00324056890293617
827,-17.6969,1.4993954050786,-9760.82509685484,-0.00330022590563779
828,-18.5342,1.4975845410628,-10247.3798167742,-0.00346473458961223
829,-17.9888,1.49577804583836,-9969.87169419355,-0.00337090650785911
830,-19.6425,1.49397590361446,-10912.6760080645,-0.0036896774303692
831,-19.2091,1.49217809867629,-10697.6252460484,-0.00361696676413039
832,-19.3892,1.49038461538462,-10823.9270812903,-0.00365967059136415
833,-20.1513,1.48859543817527,-11276.4237142742,-0.00381266391883074
834,-20.178,1.48681055155875,-11318.4911032258,-0.00382688729497191
835,-20.217,1.48502994011976,-11367.578891129,-0.00384348433340679
836,-21.3205,1.48325358851675,-12016.7840064516,-0.00406298663146052
837,-21.5208,1.48148148148148,-12158.71398,-0.00411097447786111
838,-22.2321,1.47971360381862,-12590.6119616129,-0.00425700320938411
839,-22.4361,1.47794994040524,-12736.4854420161,-0.00430632439219348
840,-21.6678,1.47619047619048,-12329.6771612903,-0.00416877872229802
841,-22.6508,1.47443519619501,-12919.7423183871,-0.00436828524947598
842,-23.2256,1.47268408551069,-13279.1244180645,-0.00448979568569516
843,-23.822,1.47093712930012,-13652.4842564516,-0.00461603212560093
844,-23.6826,1.46919431279621,-13604.8133496774,-0.00459991414787668
845,-24.746,1.46745562130178,-14249.4053629032,-0.00481785671313179
846,-24.6016,1.46572104018913,-14199.80544,-0.00480108651708191
847,-25.1456,1.46399055489965,-14548.1288309677,-0.00491885790085373
848,-25.8038,1.4622641509434,-14964.2062864516,-0.00505953756509464
849,-26.1227,1.4605418138987,-15184.893776371,-0.00513415406155421
850,-26.7209,1.45882352941176,-15569.2340725806,-0.00526410309655336
851,-26.3283,1.45710928319624,-15376.5977325,-0.00519897095520331
852,-26.7827,1.45539906103286,-15678.7653716129,-0.00530113664924563
853,-27.1232,1.45369284876905,-15915.3906683871,-0.00538114186669339
854,-26.3767,1.4519906323185,-15513.6688203226,-0.00524531596707037
855,-27.604,1.45029239766082,-16273.5597580645,-0.0055022421729301
856,-28.3113,1.44859813084112,-16729.603803871,-0.00565643491372281
857,-28.8279,1.44690781796966,-17074.6954250806,-0.00577311360602944
858,-28.3139,1.44522144522145,-16809.4144190323,-0.0056834196262944
859,-27.7751,1.44353899883586,-16527.9988412097,-0.00558827039751871
860,-28.5377,1.44186046511628,-17021.3571935484,-0.00575507945300273
861,-28.7965,1.44018583042973,-17215.6856262097,-0.0058207837066193
862,-29.3166,1.4385150812065,-17567.3578470968,-0.00593968736098749
863,-29.4409,1.43684820393975,-17682.7981065323,-0.00597871878824514
864,-29.3348,1.43518518518519,-17659.9281135484,-0.00597098623054042
865,-31.0985,1.43352601156069,-18765.0606149194,-0.00634464182563575
866,-31.4469,1.43187066974596,-19019.1865616129,-0.00643056417587262
867,-32.1215,1.43021914648212,-19472.0792044355,-0.00658369139795525
868,-31.9687,1.42857142857143,-19424.18212,-0.00656749694745645
869,-32.9405,1.42692750287687,-20060.7910649194,-0.0067827403629399
870,-31.358,1.42528735632184,-19141.0243548387,-0.0064717586689098
871,-33.7581,1.42365097588978,-20653.4505984677,-0.00698312407296763
872,-33.3449,1.42201834862385,-20447.5229367742,-0.00691349801194668
873,-34.7236,1.42038946162658,-21341.8246325806,-0.0072158697473963
874,-34.452,1.4187643020595,-21223.4322193548,-0.0071758401694373
875,-32.5526,1.41714285714286,-20099.2615927419,-0.00679574760682183
876,-34.2802,1.41552511415525,-21214.3570606452,-0.00717277177372543
877,-35.7408,1.4139110604333,-22168.7788412903,-0.00749547066999037
878,-34.5617,1.4123006833713,-21486.339953871,-0.0072647317239558
879,-36.7924,1.41069397042093,-22925.255426129,-0.00775124245132241
880,-35.5672,1.40909090909091,-22212.2900645161,-0.00751018221995166
881,-37.4119,1.40749148694665,-23417.4658999194,-0.00791766339837457
882,-35.1366,1.40589569160998,-22043.2293696774,-0.00745302122390926
883,-36.3633,1.40430351075878,-22864.5685594355,-0.00773072365628135
884,-37.5404,1.4027149321267,-23658.202276129,-0.00799905861008189
885,-37.5757,1.40112994350282,-23734.0545423387,-0.00802470496799349
886,-37.1912,1.39954853273138,-23544.3090606452,-0.00796055025279789
887,-38.4335,1.39797068771139,-24385.7148076613,-0.00824503737513655
888,-37.8909,1.3963963963964,-24095.6789109677,-0.00814697353623615
889,-39.0346,1.39482564679415,-24878.9226666129,-0.00841179554740425
890,-39.9087,1.39325842696629,-25493.2913467742,-0.00861951932216322
891,-40.6411,1.39169472502806,-26019.5137976613,-0.00879744003555715
892,-40.3145,1.39013452914798,-25868.3841354839,-0.00874634168871874
893,-39.5361,1.38857782754759,-25425.8253297581,-0.0085967084332376
894,-38.6816,1.38702460850112,-24932.0381109677,-0.0084297543740106
895,-41.8795,1.3854748603352,-27053.6503931452,-0.00914709125341205
896,-40.3197,1.38392857142857,-26104.2744154839,-0.00882609839014709
897,-44.0457,1.38238573021182,-28580.2956704032,-0.00966326424521682
898,-43.6181,1.38084632516704,-28365.9760583871,-0.00959080078760505
899,-44.2124,1.37931034482759,-28816.53701,-0.00974313964316562
900,-47.1917,1.37777777777778,-30826.8362903226,-0.0104228405595506
,,--,--,--
##### Extended Information,,--,--,--
[Comments],,--,--,--
Sample name,TDBC_NaOH_c1_1mmK_em,--,--,--
Comment,,--,--,--
User,,--,--,--
Division,,--,--,--
Company,Microsoft,--,--,--
,,--,--,--
[Detailed Information],,--,--,--
Creation date,18.03.2014 15:08,--,--,--
,,--,--,--
Data array type,Linear data array,--,--,--
Horizontal axis,Wavelength [nm],--,--,--
Vertical axis,Int.,--,--,--
Start,570 nm,--,--,--
End,900 nm,--,--,--
Data interval,1 nm,--,--,--
Data points,331,--,--,--
,,--,--,--
[Measurement Information],,--,--,--
Model name,FP-8600,--,--,--
Serial No.,C003561454,--,--,--
Ex filter holder,None,--,--,--
Em filter holder,None,--,--,--
,,--,--,--
Accessory,SCE-846,--,--,--
Accessory S/N,C002561454,--,--,--
,,--,--,--
Accessory,FDP-837,--,--,--
Accessory S/N,,--,--,--
Polarizer,"Ex 0 degree, Em 0 degree",--,--,--
,,--,--,--
Measurement date,18.03.2014 15:08,--,--,--
,,--,--,--
Mode,Emission,--,--,--
Ex bandwidth,5 nm,--,--,--
Em bandwidth,5 nm,--,--,--
Response,0.5 sec,--,--,--
Sensitivity,Low,--,--,--
Measurement range,570 - 900 nm,--,--,--
Data interval,1 nm,--,--,--
Ex wavelength,560.0 nm,--,--,--
Scan speed,100 nm/min,--,--,--
Auto gain,Off,--,--,--
Shutter control,Open only for measurement,--,--,--
Light source,Xe lamp,--,--,--
Filter,Stop scan for exchanging filter,--,--,--
Blank correction,Off,--,--,--
Spectral correction,On,--,--,--
Ex correction data,Ex-PL-Wlamp-P0deg_5nm,--,--,--
Em correction data,Em_Hal-lamp_P0deg_5nm,--,--,--
