Wellenlänge,PL,Energie,PL,PL normiert
751,299.317,1.65113182423435,136141.199449194,0.0373694990114156
752,308.914,1.64893617021277,140880.727948387,0.0386704557113842
753,293.726,1.64674634794157,134310.714140323,0.0368670477386413
754,304.025,1.64456233421751,139389.578145161,0.0382611488937348
755,313.25,1.64238410596026,144000.267137097,0.0395267403416078
756,319.463,1.64021164021164,147245.649329032,0.0404175677113084
757,322.72,1.63804491413474,149140.623612903,0.040937720610756
758,326.016,1.63588390501319,151062.14276129,0.0414651598297917
759,327.425,1.63372859025033,152115.581794355,0.0417543190928506
760,325.499,1.63157894736842,151619.534193548,0.0416181586182629
761,355.415,1.62943495400788,165990.556625,0.0455628712454318
762,348.682,1.62729658792651,163274.283232258,0.0448172793432341
763,354.227,1.62516382699869,166306.43416371,0.0456495767057796
764,370.803,1.62303664921466,174545.345070968,0.0479110814835366
765,359.246,1.62091503267974,169548.177701613,0.0465394052986307
766,371.733,1.61879895561358,175900.458183871,0.0482830474889624
767,370.597,1.61668839634941,175821.079462097,0.0482612587646315
768,388.683,1.61458333333333,184882.711122581,0.0507485927733541
769,416.078,1.61248374512354,198429.275933871,0.0544669994156616
770,415.871,1.61038961038961,198846.706370968,0.0545815802065577
771,408.167,1.6083009079118,195670.322295968,0.0537096921812514
772,416.831,1.60621761658031,200342.42476129,0.0549921410590744
773,423.054,1.60413971539457,203860.510940323,0.0559578231488557
774,446.634,1.60206718346253,215780.41143871,0.0592297254950435
775,416.083,1.6,201540.203125,0.0553209201322693
776,464.654,1.5979381443299,225647.973470968,0.0619382799304491
777,432.037,1.5958815958816,210349.408042742,0.0577389653367833
778,487.412,1.59383033419023,237921.520167742,0.0653072548844478
779,508.125,1.59178433889602,248670.228326613,0.0682576757749793
780,493.757,1.58974358974359,242259.482903226,0.0664979854995083
781,474.867,1.58770806658131,233588.99208629,0.0641180160316113
782,496.984,1.58567774936061,245094.873883871,0.067276274076933
783,513.206,1.58365261813538,253742.704301613,0.0696500234750151
784,490.567,1.58163265306122,243169.314477419,0.0667477258444586
785,526.166,1.5796178343949,261481.163991935,0.0717741590263204
786,548.624,1.57760814249364,273336.865083871,0.075028439229721
787,549.7,1.57560355781449,274570.273629032,0.0753669984579014
788,594.115,1.57360406091371,297509.794,0.0816636844522476
789,591.029,1.57160963244613,296716.100087903,0.0814458228204751
790,575.717,1.56962025316456,289762.080403226,0.0795370087892832
791,596.989,1.56763590391909,301229.576216936,0.0826847302373652
792,590.692,1.56565656565657,298806.311845161,0.0820195665990853
793,638.447,1.56368221941992,323779.643147581,0.0888745148674513
794,644.252,1.56171284634761,327548.10796129,0.0899089235747363
795,676.586,1.55974842767296,344854.247298387,0.0946592986225954
796,676.666,1.55778894472362,345763.22923871,0.094908805750913
797,744.917,1.55583437892095,381595.147300807,0.104744335568603
798,648.638,1.55388471177945,333109.091090323,0.0914353619665211
799,718.919,1.55193992490613,370127.910095968,0.101596685106262
800,756.172,1.55,390282.322580645,0.107128884767122
801,720.559,1.54806491885144,372831.753999193,0.102338865228646
802,665.348,1.54613466334165,345124.592735484,0.0947335059425339
803,759.91,1.54420921544209,395158.715475806,0.108467409476852
804,755.769,1.54228855721393,393984.817664516,0.108145185394237
805,829.206,1.54037267080745,433343.724314516,0.118948840930536
806,735.063,1.53846153846154,385099.5057,0.105706249509895
807,851.312,1.5365551425031,447109.748941936,0.122727487260866
808,836.746,1.53465346534653,440549.468180645,0.120926750919365
809,811.788,1.5327564894932,428467.598409677,0.117610389507178
810,794.272,1.53086419753086,420259.563870968,0.11535736000677
811,805.793,1.52897657213317,427408.853026613,0.117319773700164
812,855.745,1.52709359605911,455024.460709678,0.124900002375886
813,894.283,1.52521525215252,476688.177602419,0.130846492125368
814,930.899,1.52334152334152,497427.3821,0.136539211780443
815,905.729,1.52147239263804,485167.616955645,0.13317401973501
816,927.078,1.51960784313725,497822.942554839,0.136647789463656
817,917.747,1.51774785801714,494020.989744355,0.13560418861125
818,915.285,1.5158924205379,493902.54866129,0.135571677630339
819,1082.91,1.51404151404151,585785.318153226,0.16079264731172
820,961.371,1.51219512195122,521311.177741935,0.143095092595664
821,1040.04,1.51035322777101,565346.452935484,0.155182368008768
822,1065.01,1.50851581508516,580330.820032258,0.159295438068934
823,977.996,1.50668286755772,534213.752164516,0.146636729837587
824,1032.16,1.50485436893204,565170.861419355,0.155134169763013
825,1234.81,1.5030303030303,677776.255040323,0.186043307941785
826,1140.31,1.50121065375303,627424.310935484,0.172222165384929
827,1181.24,1.4993954050786,651519.590290323,0.178836096521671
828,1222.48,1.4975845410628,675897.361548387,0.185527569070866
829,1149.29,1.49577804583836,636967.103943548,0.174841573729529
830,1177.25,1.49397590361446,654038.326612903,0.179527466326679
831,1229.1,1.49217809867629,684490.746048387,0.187886373568525
832,1293.17,1.49038461538462,721905.895225807,0.198156485671654
833,1264.62,1.48859543817527,707666.054177419,0.194247781119811
834,1242.21,1.48681055155875,696795.660290323,0.191263958623306
835,1210.67,1.48502994011976,680733.379637097,0.186855011269968
836,1328.54,1.48325358851675,748799.428903226,0.20553851171695
837,1284.13,1.48148148148148,725501.34675,0.199143403832523
838,1434.71,1.47971360381862,812513.297774193,0.223027378932899
839,1402.45,1.47794994040524,796140.327782258,0.218533150232087
840,1471.84,1.47619047619048,837524.438709677,0.229892705595544
841,1452.88,1.47443519619501,828705.17683871,0.227471899850465
842,1649.18,1.47268408551069,942910.685096774,0.258820254685113
843,1445.6,1.47093712930012,828479.189032258,0.227409868289527
844,1566.97,1.46919431279621,900168.66283871,0.247087965231363
845,1495.03,1.46745562130178,860878.06108871,0.236303058757827
846,1501.15,1.46572104018913,866449.252741936,0.237832299295005
847,1566,1.46399055489965,906018.140322581,0.248693592653005
848,1561.21,1.4622641509434,905380.932129032,0.248518684902411
849,1697.56,1.4605418138987,986776.569,0.270861033757052
850,1582.68,1.45882352941176,922166.370967742,0.253126132483504
851,1594.92,1.45710928319624,931486.015258064,0.255684288570736
852,1748.57,1.45539906103286,1023624.15909677,0.280975356146347
853,1607.38,1.45369284876905,943180.769693549,0.258894390406798
854,1841.04,1.4519906323185,1082822.52309677,0.297224759074525
855,1794.71,1.45029239766082,1058046.67560484,0.290424018284061
856,1769.14,1.44859813084112,1045413.36051613,0.286956290236794
857,1942.6,1.44690781796966,1150597.28016129,0.315828302508609
858,1855.82,1.44522144522145,1101764.41490323,0.302424133033322
859,1857.75,1.44353899883586,1105482.60302419,0.303444741253853
860,1801.4,1.44186046511628,1074447.93548387,0.294926012297006
861,1888,1.44018583042973,1128721.00645161,0.309823467880482
862,1986.22,1.4385150812065,1190200.68845161,0.326699071481863
863,1999.28,1.43684820393975,1200807.87606452,0.32961064629256
864,2050.57,1.43518518518519,1234469.59896774,0.338850477628291
865,1916.3,1.43352601156069,1156309.32862903,0.317396206937482
866,1945.88,1.43187066974596,1176874.50103226,0.323041156393644
867,2069.88,1.43021914648212,1254762.92525806,0.344420807842897
868,2058.31,1.42857142857143,1250629.156,0.343286126447201
869,1989.6,1.42692750287687,1211668.00451613,0.332591651022049
870,1966.38,1.42528735632184,1200284.69516129,0.329467037977627
871,2115.28,1.42365097588978,1294143.65683871,0.355230454120627
872,1954.98,1.42201834862385,1198818.96154839,0.329064707668947
873,2080.98,1.42038946162658,1279012.26324194,0.351077026647212
874,2109.07,1.4187643020595,1299248.35106452,0.35663164543227
875,2292.04,1.41714285714286,1415196.06854839,0.388458220572049
876,2148.42,1.41552511415525,1329553.18219355,0.364950041050197
877,2232.36,1.4139110604333,1384655.49551613,0.380075115983912
878,2254.06,1.4123006833713,1401305.47503226,0.384645381234882
879,2302.43,1.41069397042093,1434638.56260484,0.393795005214476
880,2332,1.40909090909091,1456371.61290323,0.399760526342
881,2410.23,1.40749148694665,1508650.42502419,0.414110576332573
882,2248.47,1.40589569160998,1410595.78732258,0.387195485959635
883,2290.46,1.40430351075878,1440198.76366129,0.395321228934577
884,2285.75,1.4027149321267,1440494.39677419,0.39540237748744
885,2284.17,1.40112994350282,1442757.29697581,0.396023522645476
886,2265.17,1.39954853273138,1433991.443,0.393617376873231
887,2283.46,1.39797068771139,1448835.1135,0.397691827019988
888,2413.78,1.3963963963964,1534977.20670968,0.421337034202416
889,2450.52,1.39482564679415,1561852.75558065,0.428714123584823
890,2482.8,1.39325842696629,1585988.61290323,0.435339192998086
891,2588.99,1.39169472502806,1657540.29854032,0.454979468362918
892,2831.99,1.39013452914798,1817187.49303226,0.498801145422316
893,2576.1,1.38857782754759,1656700.2975,0.454748895853105
894,2472.69,1.38702460850112,1593760.37487097,0.43747246971627
895,2503.52,1.3854748603352,1617243.63548387,0.44391840737371
896,2433.64,1.38392857142857,1575617.04051613,0.432492292385821
897,2693.28,1.38238573021182,1747610.748,0.479702972971802
898,2739.82,1.38084632516704,1781775.65103226,0.489080922595094
899,2712.48,1.37931034482759,1767926.652,0.485279500558716
900,2896.49,1.37777777777778,1892062.01612903,0.519353508910852
,,--,--,--
##### Extended Information,,--,--,--
[Comments],,--,--,--
Sample name,TDBC_NaOH_c4_em,--,--,--
Comment,-,--,--,--
User,,--,--,--
Division,,--,--,--
Company,Microsoft,--,--,--
,,--,--,--
[Detailed Information],,--,--,--
Creation date,17.03.2014 23:38,--,--,--
,,--,--,--
Data array type,Linear data array,--,--,--
Horizontal axis,Wavelength [nm],--,--,--
Vertical axis,Int.,--,--,--
Start,570 nm,--,--,--
End,900 nm,--,--,--
Data interval,1 nm,--,--,--
Data points,331,--,--,--
,,--,--,--
[Measurement Information],,--,--,--
Model name,FP-8600,--,--,--
Serial No.,C003561454,--,--,--
Ex filter holder,None,--,--,--
Em filter holder,None,--,--,--
,,--,--,--
Accessory,SCE-846,--,--,--
Accessory S/N,C002561454,--,--,--
,,--,--,--
Accessory,FDP-837,--,--,--
Accessory S/N,,--,--,--
Polarizer,"Ex 0 degree, Em 0 degree",--,--,--
,,--,--,--
Measurement date,17.03.2014 23:38,--,--,--
,,--,--,--
Mode,Emission,--,--,--
Ex bandwidth,5 nm,--,--,--
Em bandwidth,5 nm,--,--,--
Response,0.5 sec,--,--,--
Sensitivity,High,--,--,--
Measurement range,570 - 900 nm,--,--,--
Data interval,1 nm,--,--,--
Ex wavelength,560.0 nm,--,--,--
Scan speed,100 nm/min,--,--,--
Auto gain,Off,--,--,--
Shutter control,Open only for measurement,--,--,--
Light source,Xe lamp,--,--,--
Filter,Stop scan for exchanging filter,--,--,--
Blank correction,Off,--,--,--
Spectral correction,On,--,--,--
Ex correction data,Ex-PL-Wlamp-P0deg_5nm,--,--,--
Em correction data,Em_Hal-lamp_P0deg_5nm,--,--,--
