Wellenlänge,PL,Energie,PL,PL normiert
nm,w.E.,eV,w.E.,w.E.
,TDBC_NaOH_c3_em-2,,TDBC_NaOH_c3_em-2,TDBC_NaOH_c3_em-2
689,44.9363,1.79970972423803,17203.391348629,0.00236356733490803
690,43.3815,1.79710144927536,16656.3968951613,0.0022884159768768
691,42.2251,1.794500723589,16259.4217525,0.00223387571438144
692,42.5966,1.79190751445087,16449.9824696774,0.00226005677817925
693,39.5844,1.78932178932179,15330.9423512903,0.00210631228578984
694,39.3882,1.78674351585014,15299.0121735484,0.00210192541092434
695,38.0068,1.7841726618705,14805.0278790323,0.00203405709828673
696,37.8012,1.7816091954023,14767.3436283871,0.00202887967355341
697,36.9979,1.77905308464849,14495.090968629,0.00199147498511695
698,35.9969,1.77650429799427,14143.4142480645,0.0019431582554484
699,34.2234,1.77396280400572,13485.1511801613,0.0018527197451836
700,34.2886,1.77142857142857,13549.5274193548,0.00186156437197948
701,34.3405,1.76890156918688,13608.8355165323,0.00186971268868887
702,33.1964,1.76638176638177,13192.998956129,0.00181258106324875
703,33.0296,1.76386913229018,13164.1335374194,0.00180861525445047
704,31.7786,1.76136363636364,12701.5988851613,0.00174506779609266
705,30.9419,1.75886524822695,12402.3369737903,0.00170395231694296
706,30.0722,1.75637393767705,12087.9573219355,0.00166075981723022
707,29.8973,1.75388967468175,12051.722183629,0.00165578148548496
708,30.5628,1.75141242937853,12354.8640154839,0.00169743002542086
709,29.5005,1.74894217207334,11959.1458391129,0.00164306245704171
710,27.5507,1.74647887323944,11200.2482822581,0.0015387978129623
711,29.3172,1.74402250351617,11951.9840816129,0.0016420785059274
712,27.7805,1.74157303370787,11357.385316129,0.0015603868097383
713,27.6281,1.73913043478261,11326.8302975,0.00155618886745555
714,26.3426,1.73669467787115,10830.1226690323,0.00148794639701152
715,25.4202,1.73426573426573,10480.1949556452,0.00143986996276783
716,25.4361,1.73184357541899,10516.1042593548,0.00144480352822289
717,25.5114,1.72942817294282,10576.7178343548,0.00145313120402929
718,23.7908,1.72701949860724,9890.90998322581,0.00135890832656849
719,25.5531,1.72461752433936,10653.1904266935,0.00146363774414133
720,24.4656,1.72222222222222,10228.1992258064,0.00140524836615859
721,23.2873,1.71983356449376,9762.65590266129,0.00134128754766229
722,24.096,1.71745152354571,10129.7252129032,0.0013917190593191
723,22.4505,1.71507607192254,9464.13501169355,0.0013002738770214
724,22.621,1.71270718232044,9562.40749677419,0.00131377549603069
725,23.7062,1.71034482758621,10048.8478830645,0.00138060735401243
726,22.4049,1.70798898071625,9523.45570354839,0.00130842392410868
727,22.2969,1.70563961485557,9503.67601620968,0.00130570640045645
728,22.3494,1.7032967032967,9552.27774967742,0.00131238377396475
729,20.7663,1.70096021947874,8900.05099862903,0.00122277459095596
730,22.272,1.6986301369863,9571.57161290323,0.00131503455042857
731,21.8695,1.69630642954856,9424.36120120967,0.00129480936846379
732,22.1544,1.69398907103825,9573.27356903226,0.00131526838152794
733,21.4501,1.69167803547067,9294.27643459678,0.00127693707230401
734,22.1191,1.68937329700272,9610.3208383871,0.00132035829164625
735,21.3963,1.68707482993197,9321.62594153226,0.00128069461056542
736,22.8887,1.68478260869565,9998.96551225807,0.00137375403423166
737,21.6116,1.68249660786974,9466.73480677419,0.00130063106186976
738,22.0878,1.68021680216802,9701.60301870968,0.00133289951536763
739,23.264,1.67794316644114,10245.9346322581,0.00140768502684432
740,21.473,1.67567567567568,9482.75387096774,0.00130283191495136
741,23.127,1.67341430499325,10240.8034572581,0.00140698005668036
742,24.101,1.6711590296496,10700.9217451613,0.00147019553166684
743,24.7006,1.66890982503365,10996.7270398387,0.00151083610757561
744,23.5813,1.66666666666667,10526.69232,0.00144625821781134
745,24.8695,1.66442953020134,11131.6082560484,0.00152936738610467
746,25.2019,1.66219839142091,11310.6940164516,0.00155397190999525
747,25.3666,1.65997322623829,11415.1541124194,0.00156832364248957
748,25.309,1.65775401069519,11419.7473677419,0.0015689547080755
749,26.8181,1.65554072096128,12133.0491275,0.00166695496309097
750,28.035,1.65333333333333,12717.4899193548,0.0017472510591817
751,25.7916,1.65113182423435,11731.0388641935,0.00161172292730259
752,28.9798,1.64893617021277,13216.2845316129,0.00181578025952772
753,29.6345,1.64674634794157,13550.8292020161,0.00186174322339971
754,29.88,1.64456233421751,13699.4016774194,0.00188215553877481
755,30.2628,1.64238410596026,13911.7359435484,0.00191132806210662
756,29.5047,1.64021164021164,13599.1921122581,0.00186838778507667
757,31.9691,1.63804491413474,14774.0812789516,0.00202980535677863
758,32.5044,1.63588390501319,15061.1758722581,0.00206924917276913
759,33.3024,1.63372859025033,15471.6773341935,0.00212564781107831
760,32.4496,1.63157894736842,15115.2330322581,0.00207667606523496
761,36.2108,1.62943495400788,16911.6408925806,0.00232348385172229
762,36.167,1.62729658792651,16935.6060870968,0.00232677642059928
763,37.7143,1.62516382699869,17706.5292876613,0.00243269326325264
764,36.6498,1.62303664921466,17251.888436129,0.00237023033114699
765,38.0069,1.62091503267974,17937.5710100806,0.00246443599682446
766,38.5409,1.61879895561358,18237.1809035484,0.00250559928510088
767,37.014,1.61668839634941,17560.42665,0.00241262027793701
768,40.6523,1.61458333333333,19336.8566090323,0.00265668330823337
769,43.455,1.61248374512354,20723.8647217742,0.00284724382052391
770,44.3036,1.61038961038961,21183.5519677419,0.0029104000748243
771,44.7825,1.6083009079118,21468.1887762097,0.00294950621669908
772,45.4813,1.60621761658031,21859.7799187097,0.0030033067734786
773,45.0847,1.60413971539457,21725.3352470161,0.00298483547163307
774,47.5754,1.60206718346253,22984.9034922581,0.00315788706943786
775,45.5903,1.6,22082.8015625,0.0030339476315256
776,49.0327,1.5979381443299,23811.54448,0.00327145895748763
777,49.378,1.5958815958816,24041.073033871,0.00330299379741333
778,52.3446,1.59383033419023,25551.0877954839,0.00351045414598359
779,55.0204,1.59178433889602,26926.3181906452,0.00369939652217588
780,56.1295,1.58974358974359,27539.6675806452,0.00378366435947096
781,56.1708,1.58770806658131,27630.6430151613,0.00379616343950372
782,60.0281,1.58567774936061,29603.7288906452,0.0040672449506869
783,60.4488,1.58365261813538,29887.4954380645,0.00410623152773024
784,61.8384,1.58163265306122,30652.696443871,0.00421136220024191
785,62.3787,1.5796178343949,30999.4471028226,0.00425900214019603
786,64.8753,1.57760814249364,32322.339386129,0.0044407538032874
787,62.2438,1.57560355781449,31090.2259372581,0.00427147420941916
788,69.3464,1.57360406091371,34725.9927432258,0.00477099081552213
789,69.7038,1.57160963244613,34993.6123224194,0.00480775896679796
790,72.2574,1.56962025316456,36367.6155967742,0.00499653274933361
791,70.3817,1.56763590391909,35513.3003529839,0.00487915870586643
792,71.0496,1.56565656565657,35941.0131406452,0.00493792200161156
793,76.0041,1.56368221941992,38544.4373233064,0.00529560545090066
794,71.6026,1.56171284634761,36403.9167206452,0.00500152014681025
795,73.5743,1.55974842767296,37500.6427076613,0.00515219890925453
796,75.5454,1.55778894472362,38602.2372309677,0.00530354655803125
797,77.3907,1.55583437892095,39644.5719002419,0.00544675251820578
798,73.3773,1.55388471177945,37683.0307654839,0.00517725713452017
799,76.7214,1.55193992490613,39499.2084527419,0.00542678108994272
800,74.4254,1.55,38413.1096774194,0.0052775623960344
801,12.4859,1.54806491885144,6460.45639185484,8.87599624221929E-4
802,7.51271,1.54613466334165,3896.93961519355,5.35399038127129E-4
803,9.38888,1.54420921544209,4882.28574509677,6.70775364749083E-4
804,9.47816,1.54228855721393,4940.99538270968,6.78841459328581E-4
805,12.2952,1.54037267080745,6425.48143548387,8.82794428389141E-4
806,10.2417,1.53846153846154,5365.62663,7.37181383424805E-4
807,7.29118,1.5365551425031,3829.33361598387,5.26110675842181E-4
808,10.1272,1.53465346534653,5332.0034683871,7.32561910155023E-4
809,7.9155,1.5327564894932,4177.85835120968,5.73994355454737E-4
810,7.51957,1.53086419753086,3978.70151370968,5.46632273984906E-4
811,6.30693,1.52897657213317,3345.32282784677,4.59612619418259E-4
812,12.4283,1.52709359605911,6608.4879316129,9.07937620656346E-4
813,7.29402,1.52521525215252,3888.00089143548,5.34170950300596E-4
814,8.15408,1.52334152334152,4357.14579974193,5.98626589199953E-4
815,10.6855,1.52147239263804,5723.85180443548,7.86397802657453E-4
816,5.96438,1.51960784313725,3202.7566203871,4.4002550289078E-4
817,7.54243,1.51774785801714,4060.07182118548,5.57811709299941E-4
818,12.4847,1.5158924205379,6736.94548612903,9.25586354770663E-4
819,9.20375,1.51404151404151,4978.64238205645,6.84013766120313E-4
820,8.48147,1.51219512195122,4599.14550645161,6.31874836027861E-4
821,12.5126,1.51035322777101,6801.61727145161,9.34471586535783E-4
822,9.83886,1.50851581508516,5361.25829051613,7.36581218939639E-4
823,13.0437,1.50668286755772,7124.90022362903,9.78887307262852E-4
824,13.743,1.50485436893204,7525.13481290322,0.00103387538387742
825,16.4641,1.5030303030303,9036.9984375,0.00124158974702346
826,9.43353,1.50121065375303,5190.54122119355,7.1312646630482E-4
827,15.0631,1.4993954050786,8308.13783862903,0.00114145186907359
828,13.8296,1.4975845410628,7646.25200516129,0.00105051562843826
829,11.7553,1.49577804583836,6515.10010266129,8.95107102677948E-4
830,13.0255,1.49397590361446,7236.50560483871,9.94220727754282E-4
831,8.93479,1.49217809867629,4975.82057837903,6.83626079596051E-4
832,15.2342,1.49038461538462,8504.41843612903,0.00116841878503369
833,10.7023,1.48859543817527,5988.87761669355,8.22809597289478E-4
834,16.217,1.48681055155875,9096.63842903226,0.00124978366257088
835,13.3902,1.48502994011976,7529.01789919355,0.00103440887961256
836,13.3559,1.48325358851675,7527.7299083871,0.00103423192304998
837,15.3349,1.48148148148148,8663.8351275,0.0011903209830787
838,13.151,1.47971360381862,7447.75068064516,0.0010232436076457
839,15.4704,1.47794994040524,8782.20922451613,0.00120658435483702
840,10.286,1.47619047619048,5853.06580645161,8.04150464803479E-4
841,14.4087,1.47443519619501,8218.54818120968,0.00112914318042431
842,14.3511,1.47268408551069,8205.17198419355,0.00112730542984991
843,16.7939,1.47093712930012,9624.65180733871,0.00132232721797044
844,13.807,1.46919431279621,7931.63157419355,0.00108972381790193
845,21.0317,1.46745562130178,12110.6125745968,0.00166387241369851
846,12.5926,1.46572104018913,7268.32685612903,9.98592637256399E-4
847,13.7053,1.46399055489965,7929.27868362903,0.00108940055517029
848,10.52,1.4622641509434,6100.7855483871,8.38184585075771E-4
849,9.04845,1.4605418138987,5259.78371649194,7.22639666159326E-4
850,14.7283,1.45882352941176,8581.61028225807,0.00117902414314794
851,16.0423,1.45710928319624,9369.2336308871,0.00128723541273455
852,10.8477,1.45539906103286,6350.31356516129,8.72467143534157E-4
853,17.719,1.45369284876905,10397.180541129,0.00142846464421751
854,15.3226,1.4519906323185,9012.11075935484,0.00123817043847473
855,9.37186,1.45029239766082,5525.05157782258,7.59084715820537E-4
856,13.7814,1.44859813084112,8143.65154064516,0.00111885315972169
857,17.1565,1.44690781796966,10161.7534423387,0.00139611940546915
858,17.5463,1.44522144522145,10416.8987041935,0.00143117371507332
859,16.4365,1.44353899883586,9780.79117459678,0.00134377914571338
860,21.7385,1.44186046511628,12965.9633870968,0.00178138873355327
861,21.9181,1.44018583042973,13103.5062984677,0.001800285701359
862,15.3028,1.4385150812065,9169.88203483871,0.0012598465734625
863,19.7881,1.43684820393975,11885.131813629,0.00163289369848629
864,19.4172,1.43518518518519,11689.4049445161,0.00160600285905677
865,14.5454,1.43352601156069,8776.79993145161,0.00120584117413892
866,19.4482,1.43187066974596,11762.334096129,0.00161602256720743
867,18.2558,1.43021914648212,11066.6806824194,0.0015204470116823
868,18.699,1.42857142857143,11361.5124,0.0015609538282074
869,15.4734,1.42692750287687,9423.31307854839,0.00129466536729362
870,19.6891,1.42528735632184,12018.2901532258,0.00165118827165872
871,16.9192,1.42365097588978,10351.2893606452,0.00142215967254339
872,21.1317,1.42201834862385,12958.2311070968,0.00178032639857163
873,15.6624,1.42038946162658,9626.42681419355,0.001322571085481
874,26.0854,1.4187643020595,16069.3637180645,0.00220776371397262
875,20.345,1.41714285714286,12561.8069556452,0.0017258618365471
876,31.2237,1.41552511415525,19322.8371058064,0.00265475717406572
877,21.0433,1.4139110604333,13052.4292626613,0.00179326824701238
878,27.5672,1.4123006833713,17137.9946812903,0.00235458251188092
879,12.2286,1.41069397042093,7619.61107467742,0.00104685544122358
880,17.2873,1.40909090909091,10796.1976774194,0.00148328545543387
881,26.3249,1.40749148694665,16477.7102491129,0.00226386628715426
882,23.7313,1.40589569160998,14888.0224364516,0.00204545968867814
883,18.7644,1.40430351075878,11798.7066706452,0.00162101978126079
884,21.2902,1.4027149321267,13417.221396129,0.00184338689822614
885,24.607,1.40112994350282,15542.5948185484,0.00213539113703644
886,28.6244,1.39954853273138,18120.9995987097,0.00248963718021825
887,27.7139,1.39797068771139,17584.2237008871,0.00241588974562533
888,21.9964,1.3963963963964,13988.0074529032,0.00192180697550468
889,17.8843,1.39482564679415,11398.6595647581,0.00156605746291682
890,25.6312,1.39325842696629,16372.962516129,0.00224947503632068
891,14.1282,1.39169472502806,9045.24963241935,0.00124272337552671
892,21.9961,1.39013452914798,14114.1168632258,0.00193913309898944
893,30.2551,1.38857782754759,19457.176806371,0.00267321405396812
894,19.624,1.38702460850112,12648.5542451613,0.00173778001336103
895,29.1772,1.3854748603352,18848.11825,0.00258953573265856
896,36.9916,1.38392857142857,23949.5551174194,0.00329042018599565
897,24.136,1.38238573021182,15661.3248580645,0.00215170341159823
898,21.7149,1.38084632516704,14121.7598545161,0.00194018316662952
899,17.6234,1.37931034482759,11486.491535,0.00157812466359938
900,22.6751,1.37777777777778,14811.960483871,0.00203500956620486
,,--,--,--
##### Extended Information,,--,--,--
[Comments],,--,--,--
Sample name,TDBC_NaOH_c3_em,--,--,--
Comment,-,--,--,--
User,,--,--,--
Division,,--,--,--
Company,Microsoft,--,--,--
,,--,--,--
[Detailed Information],,--,--,--
Creation date,17.03.2014 21:07,--,--,--
,,--,--,--
Data array type,Linear data array,--,--,--
Horizontal axis,Wavelength [nm],--,--,--
Vertical axis,Int.,--,--,--
Start,570 nm,--,--,--
End,900 nm,--,--,--
Data interval,1 nm,--,--,--
Data points,331,--,--,--
,,--,--,--
[Measurement Information],,--,--,--
Model name,FP-8600,--,--,--
Serial No.,C003561454,--,--,--
Ex filter holder,None,--,--,--
Em filter holder,None,--,--,--
,,--,--,--
Accessory,SCE-846,--,--,--
Accessory S/N,C002561454,--,--,--
,,--,--,--
Accessory,FDP-837,--,--,--
Accessory S/N,,--,--,--
Polarizer,"Ex 0 degree, Em 0 degree",--,--,--
,,--,--,--
Measurement date,17.03.2014 21:07,--,--,--
,,--,--,--
Mode,Emission,--,--,--
Ex bandwidth,5 nm,--,--,--
Em bandwidth,5 nm,--,--,--
Response,0.5 sec,--,--,--
Sensitivity,Medium,--,--,--
Measurement range,570 - 900 nm,--,--,--
Data interval,1 nm,--,--,--
Ex wavelength,560.0 nm,--,--,--
Scan speed,100 nm/min,--,--,--
Auto gain,Off,--,--,--
Shutter control,Open only for measurement,--,--,--
Light source,Xe lamp,--,--,--
Filter,Stop scan for exchanging filter,--,--,--
Blank correction,Off,--,--,--
Spectral correction,On,--,--,--
Ex correction data,Ex-PL-Wlamp-P0deg_5nm,--,--,--
Em correction data,Em_Hal-lamp_P0deg_5nm,--,--,--
