Wellenlänge,Absorption,Absorption,Energie,Absorption,Extinktionskoeffizient,Parameter
1066,0.001521001803,0.00157359890388,1.16322701688555,0.00157359890388,725.17311060658,
1065,0.001577401068,0.00162999816888,1.16431924882629,0.00162999816888,751.163997061273,
1064,0.001520560239,0.00157315733988,1.16541353383459,0.00157315733988,724.96962143369,
1063,0.00158337655,0.00163597365088,1.16650987770461,0.00163597365088,753.91772220599,
1062,0.001482765656,0.00153536275688,1.16760828625235,0.00153536275688,707.552466877589,
1061,0.001539939316,0.00159253641688,1.16870876531574,0.00159253641688,733.900223453127,
1060,0.001459389227,0.00151198632788,1.16981132075472,0.00151198632788,696.779735852544,
1059,0.001572906505,0.00162550360588,1.17091595845137,0.00162550360588,749.092734668112,
1058,0.001498688362,0.00155128546288,1.17202268431002,0.00155128546288,714.890244128719,
1057,0.001469155191,0.00152175229188,1.17313150425733,0.00152175229188,701.280256585299,
1056,0.001448039198,0.00150063629888,1.17424242424242,0.00150063629888,691.549218841437,
1055,0.001423210255,0.00147580735588,1.17535545023697,0.00147580735588,680.107115149074,
1054,0.001404147944,0.00145674504488,1.17647058823529,0.00145674504488,671.322490725953,
1053,0.00156261865,0.00161521575088,1.17758784425451,0.00161521575088,744.351707082604,
1052,0.001326738857,0.00137933595788,1.1787072243346,0.00137933595788,635.649494087106,
1051,0.001453545294,0.00150614239488,1.17982873453853,0.00150614239488,694.086633397187,
1050,0.001381710637,0.00143430773788,1.18095238095238,0.00143430773788,660.982542171906,
1049,0.001381191309,0.00143378840988,1.18207816968541,0.00143378840988,660.743216445219,
1048,0.001320299576,0.00137289667688,1.18320610687023,0.00137289667688,632.682033051561,
1047,0.001384593197,0.00143719029788,1.18433619866285,0.00143719029788,662.310933413509,
1046,0.001337982016,0.00139057911688,1.18546845124283,0.00139057911688,640.830761413215,
1045,0.001411367673,0.00146396477388,1.1866028708134,0.00146396477388,674.649611330675,
1044,0.001318508061,0.00137110516188,1.18773946360153,0.00137110516188,631.856436069989,
1043,0.001367402263,0.00141999936388,1.1888782358581,0.00141999936388,654.388709362466,
1042,0.001122570829,0.00117516792988,1.19001919385797,0.00117516792988,541.561246067799,
1041,0.001497986959,0.00155058405988,1.1911623439001,0.00155058405988,714.567011445953,
1040,0.001269515487,0.00132211258788,1.19230769230769,0.00132211258788,609.278829288107,
1039,0.001359767863,0.00141236496388,1.1934552454283,0.00141236496388,650.870492883054,
1038,0.00126427121,0.00131686831088,1.19460500963391,0.00131686831088,606.862070700137,
1037,0.001423651702,0.00147624880288,1.19575699132112,0.00147624880288,680.310550403997,
1036,0.001115174382,0.00116777148288,1.1969111969112,0.00116777148288,538.152687212552,
1035,0.001188730006,0.00124132710688,1.19806763285024,0.00124132710688,572.049864267751,
1034,0.001176789985,0.00122938708588,1.19922630560928,0.00122938708588,566.547456921172,
1033,0.001251887763,0.00130448486388,1.20038722168441,0.00130448486388,601.155316101567,
1032,0.001181072788,0.00123366988888,1.2015503875969,0.00123366988888,568.521132402241,
1031,0.001317807008,0.00137040410888,1.20271580989331,0.00137040410888,631.533364680287,
1030,0.001152288052,0.00120488515288,1.20388349514563,0.00120488515288,555.25605164269,
1029,0.001263128943,0.00131572604388,1.20505344995141,0.00131572604388,606.335671430609,
1028,0.001271488494,0.00132408559488,1.20622568093385,0.00132408559488,610.188064557597,
1027,0.001136481878,0.00118907897888,1.20740019474197,0.00118907897888,547.9719766868,
1026,0.001107700053,0.00116029715388,1.20857699805068,0.00116029715388,534.708237424704,
1025,0.001313496847,0.00136609394788,1.20975609756098,0.00136609394788,629.547081611661,
1024,0.001146500115,0.00119909721588,1.2109375,0.00119909721588,552.588754234224,
1023,9.944859194E-4,0.00104708302028,1.21212121212121,0.00104708302028,482.534938863738,
1022,0.001122025889,0.00117462298988,1.2133072407045,0.00117462298988,541.310117375526,
1021,0.001094646403,0.00114724350388,1.21449559255632,0.00114724350388,528.69262826793,
1020,0.001026737154,0.00107933425488,1.2156862745098,0.00107933425488,497.397511567695,
1019,0.001160152373,0.00121274947388,1.21687929342493,0.00121274947388,558.880224300867,
1018,0.001239764271,0.00129236137188,1.21807465618861,0.00129236137188,595.568358470003,
1017,0.001045549288,0.00109814638888,1.21927236971485,0.00109814638888,506.066845091181,
1016,0.001054423745,0.00110702084588,1.22047244094488,0.00110702084588,510.156526122203,
1015,0.0010114545,0.00106405160088,1.22167487684729,0.00106405160088,490.354694168561,
1014,0.001002503093,0.00105510019388,1.22287968441815,0.00105510019388,486.229551705326,
1013,0.001031537424,0.00108413452488,1.22408687068115,0.00108413452488,499.609655157188,
1012,0.001053152257,0.00110574935788,1.22529644268775,0.00110574935788,509.570576992609,
1011,9.46074666E-4,9.9867176688E-4,1.22650840751731,9.9867176688E-4,460.225226312541,
1010,0.001023441902,0.00107603900288,1.22772277227723,0.00107603900288,495.87893644847,
1009,9.84990038E-4,0.00103758713888,1.22893954410307,0.00103758713888,478.158882274088,
1008,0.001069448423,0.00112204552388,1.23015873015873,0.00112204552388,517.080458551399,
1007,8.436919888E-4,8.9628908968E-4,1.23138033763654,8.9628908968E-4,413.043467152511,
1006,0.001109283185,0.00116188028588,1.23260437375746,0.00116188028588,535.437803741832,
1005,9.23271873E-4,9.7586897388E-4,1.23383084577114,9.7586897388E-4,449.716848167668,
1004,9.09575203E-4,9.6217230388E-4,1.23505976095618,9.6217230388E-4,443.404911393715,
1003,9.076037677E-4,9.6020086858E-4,1.23629112662014,9.6020086858E-4,442.49640042225,
1002,9.465416078E-4,9.9913870868E-4,1.2375249500998,9.9913870868E-4,460.440410522916,
1001,7.897219039E-4,8.4231900478E-4,1.23876123876124,8.4231900478E-4,388.172037558773,
1000,9.893747047E-4,0.00104197180558,1.24,0.00104197180558,480.179500350252,
999,7.319727447E-4,7.8456984558E-4,1.24124124124124,7.8456984558E-4,361.559069470958,
998,8.241623873E-4,8.7675948818E-4,1.24248496993988,8.7675948818E-4,404.04349782504,
997,6.840833812E-4,7.3668048208E-4,1.24373119358074,7.3668048208E-4,339.489863265593,
996,7.970351144E-4,8.4963221528E-4,1.24497991967871,8.4963221528E-4,391.542237927958,
995,6.33503194E-4,6.8610029488E-4,1.24623115577889,6.8610029488E-4,316.180625062359,
994,8.808862185E-4,9.3348331938E-4,1.24748490945674,9.3348331938E-4,430.183956499357,
993,7.241161657E-4,7.7671326658E-4,1.24874118831823,7.7671326658E-4,357.938464615357,
992,7.555434131E-4,8.0814051398E-4,1.25,8.0814051398E-4,372.421313261646,
991,6.839796552E-4,7.3657675608E-4,1.25126135216953,7.3657675608E-4,339.442062453146,
990,8.080051048E-4,8.6060220568E-4,1.25252525252525,8.6060220568E-4,396.597618966975,
989,4.994461779E-4,5.5204327878E-4,1.25379170879676,5.5204327878E-4,254.402148269974,
988,7.15689268E-4,7.6828636888E-4,1.25506072874494,7.6828636888E-4,354.055035615245,
987,5.775114987E-4,6.3010859958E-4,1.25633232016211,6.3010859958E-4,290.377561938255,
986,6.037955754E-4,6.5639267628E-4,1.25760649087221,6.5639267628E-4,302.490245553478,
985,5.468486925E-4,5.9944579338E-4,1.25888324873096,5.9944579338E-4,276.246996330237,
984,6.217598566E-4,6.7435695748E-4,1.26016260162602,6.7435695748E-4,310.768856860015,
983,5.275916192E-4,5.8018872008E-4,1.26144455747711,5.8018872008E-4,267.372618169635,
982,5.164472968E-4,5.6904439768E-4,1.26272912423625,5.6904439768E-4,262.236898437953,
981,5.352632725E-4,5.8786037338E-4,1.26401630988787,5.8786037338E-4,270.908002360193,
980,5.641626776E-4,6.1675977848E-4,1.26530612244898,6.1675977848E-4,284.22592692113,
979,3.815455129E-4,4.3414261378E-4,1.26659856996936,4.3414261378E-4,200.069121111768,
978,5.454750499E-4,5.9807215078E-4,1.2678936605317,5.9807215078E-4,275.61397054797,
977,4.941594088E-4,5.4675650968E-4,1.26919140225179,5.4675650968E-4,251.965807736276,
976,3.991379053E-4,4.5173500618E-4,1.27049180327869,4.5173500618E-4,208.176352178251,
975,5.072209751E-4,5.5981807598E-4,1.27179487179487,5.5981807598E-4,257.985065019571,
974,4.419170436E-4,4.9451414448E-4,1.27310061601643,4.9451414448E-4,227.890575868665,
973,4.593304766E-4,5.1192757748E-4,1.27440904419322,5.1192757748E-4,235.915335763841,
972,4.676487297E-4,5.2024583058E-4,1.27572016460905,5.2024583058E-4,239.748697277036,
971,4.566613934E-4,5.0925849428E-4,1.27703398558187,5.0925849428E-4,234.685322599852,
970,3.321663244E-4,3.8476342528E-4,1.27835051546392,3.8476342528E-4,177.313347937625,
969,4.781180469E-4,5.3071514778E-4,1.2796697626419,5.3071514778E-4,244.57334941751,
968,3.640056821E-4,4.1660278298E-4,1.28099173553719,4.1660278298E-4,191.986112392464,
967,3.793432843E-4,4.3194038518E-4,1.282316442606,4.3194038518E-4,199.054251973139,
966,3.624512174E-4,4.1504831828E-4,1.28364389233954,4.1504831828E-4,191.269757037204,
965,4.350762465E-4,4.8767334738E-4,1.28497409326425,4.8767334738E-4,224.738081227366,
964,2.162016463E-4,2.6879874718E-4,1.28630705394191,2.6879874718E-4,123.872495805028,
963,3.094216227E-4,3.6201872358E-4,1.28764278296989,3.6201872358E-4,166.831740432092,
962,3.599122865E-4,4.1250938738E-4,1.28898128898129,4.1250938738E-4,190.099722911081,
961,3.730475437E-4,4.2564464458E-4,1.29032258064516,4.2564464458E-4,196.152939711662,
960,2.497160458E-4,3.0231314668E-4,1.29166666666667,3.0231314668E-4,139.317182043434,
959,4.352057877E-4,4.8780288858E-4,1.29301355578728,4.8780288858E-4,224.797778647544,
958,3.448344069E-4,3.9743150778E-4,1.29436325678497,3.9743150778E-4,183.151273198818,
957,4.005629453E-4,4.5316004618E-4,1.2957157784744,4.5316004618E-4,208.833063800883,
956,3.865459294E-4,4.3914303028E-4,1.29707112970711,4.3914303028E-4,202.373499679072,
955,4.546919954E-4,5.0728909628E-4,1.29842931937173,5.0728909628E-4,233.77775049227,
954,1.957161294E-4,2.4831323028E-4,1.29979035639413,2.4831323028E-4,114.432004981015,
953,4.51711996E-4,5.0430909688E-4,1.30115424973767,5.0430909688E-4,232.404455538152,
952,3.830223286E-4,4.3561942948E-4,1.30252100840336,4.3561942948E-4,200.749692909525,
951,3.802501014E-4,4.3284720228E-4,1.30389064143007,4.3284720228E-4,199.472147140412,
950,4.315781407E-4,4.8417524158E-4,1.30526315789474,4.8417524158E-4,223.126023505438,
949,5.553759984E-4,6.0797309928E-4,1.30663856691254,6.0797309928E-4,280.176697176717,
948,4.055635654E-4,4.5816066628E-4,1.30801687763713,4.5816066628E-4,211.137536194666,
947,6.663498352E-4,7.1894693608E-4,1.30939809926082,7.1894693608E-4,331.317583351572,
946,6.686831475E-4,7.2128024838E-4,1.3107822410148,7.2128024838E-4,332.392860751953,
945,6.401656428E-4,6.9276274368E-4,1.31216931216931,6.9276274368E-4,319.250930150041,
944,6.72597962E-4,7.2519506288E-4,1.3135593220339,7.2519506288E-4,334.19695339679,
943,8.227100479E-4,8.7530714878E-4,1.31495227995758,8.7530714878E-4,403.374205619918,
942,7.208231837E-4,7.7342028458E-4,1.31634819532909,7.7342028458E-4,356.420935596861,
941,8.284935611E-4,8.8109066198E-4,1.31774707757705,8.8109066198E-4,406.039464376223,
940,9.931367822E-4,0.00104573388308,1.31914893617021,0.00104573388308,481.913206084472,
939,7.831089897E-4,8.3570609058E-4,1.32055378061768,8.3570609058E-4,385.124559863685,
938,8.030257886E-4,8.5562288948E-4,1.32196162046908,8.5562288948E-4,394.302964205495,
937,7.817345904E-4,8.3433169128E-4,1.32337246531483,8.3433169128E-4,384.491185365814,
936,7.046697428E-4,7.5726684368E-4,1.32478632478632,7.5726684368E-4,348.976827091467,
935,7.466751267E-4,7.9927222758E-4,1.32620320855615,7.9927222758E-4,368.334475873427,
934,9.464378236E-4,9.9903492448E-4,1.32762312633833,9.9903492448E-4,460.392582889736,
933,8.7873335E-4,9.3133045088E-4,1.32904608788853,9.3133045088E-4,429.191834337209,
932,8.530810592E-4,9.0567816008E-4,1.33047210300429,9.0567816008E-4,417.370301246563,
931,8.931034827E-4,9.4570058358E-4,1.33190118152524,9.4570058358E-4,435.814127860796,
930,8.042965201E-4,8.5689362098E-4,1.33333333333333,8.5689362098E-4,394.888564711652,
929,7.197600789E-4,7.7235717978E-4,1.33476856835307,7.7235717978E-4,355.931017223878,
928,9.356978117E-4,9.8829491258E-4,1.33620689655172,9.8829491258E-4,455.443184527631,
927,7.908110856E-4,8.4340818648E-4,1.33764832793959,8.4340818648E-4,388.673973140615,
926,7.324654143E-4,7.8506251518E-4,1.33909287257019,7.8506251518E-4,361.786110011882,
925,7.964126999E-4,8.4900980078E-4,1.34054054054054,8.4900980078E-4,391.255406094294,
924,9.35619988E-4,9.8821708888E-4,1.34199134199134,9.8821708888E-4,455.407320461846,
923,8.329804405E-4,8.8557754138E-4,1.34344528710726,8.8557754138E-4,408.107185879709,
922,8.760357741E-4,9.2863287498E-4,1.34490238611714,9.2863287498E-4,427.948690673549,
921,9.015338146E-4,9.5413091548E-4,1.34636264929425,9.5413091548E-4,439.699139468452,
920,7.520687068E-4,8.0466580768E-4,1.34782608695652,8.0466580768E-4,370.820038902722,
919,7.34591682E-4,7.8718878288E-4,1.34929270946681,7.8718878288E-4,362.765973532496,
918,8.405796252E-4,8.9317672608E-4,1.35076252723312,8.9317672608E-4,411.609173834445,
917,6.628498668E-4,7.1544696768E-4,1.35223555070883,7.1544696768E-4,329.704667274041,
916,8.995105163E-4,9.5210761718E-4,1.35371179039301,9.5210761718E-4,438.766728090764,
915,6.923022447E-4,7.4489934558E-4,1.3551912568306,7.4489934558E-4,343.277422341321,
914,7.953753229E-4,8.4797242378E-4,1.35667396061269,8.4797242378E-4,390.777344051859,
913,6.74438721E-4,7.2703582188E-4,1.35815991237678,7.2703582188E-4,335.045243851629,
912,7.721915026E-4,8.2478860348E-4,1.35964912280702,8.2478860348E-4,380.093374305032,
911,5.333194276E-4,5.8591652848E-4,1.36114160263447,5.8591652848E-4,270.012206074879,
910,6.355252117E-4,6.8812231258E-4,1.36263736263736,6.8812231258E-4,317.112446291768,
909,6.538538146E-4,7.0645091548E-4,1.36413641364136,7.0645091548E-4,325.558950636232,
908,6.855871179E-4,7.3818421878E-4,1.36563876651982,7.3818421878E-4,340.182841264995,
907,6.023439346E-4,6.5494103548E-4,1.36714443219405,6.5494103548E-4,301.821275289313,
906,6.766165025E-4,7.2921360338E-4,1.36865342163355,7.2921360338E-4,336.048846854073,
905,5.827992572E-4,6.3539635808E-4,1.37016574585635,6.3539635808E-4,292.814358424403,
904,6.224598037E-4,6.7505690458E-4,1.3716814159292,6.7505690458E-4,311.091418609719,
903,3.985678777E-4,4.5116497858E-4,1.37320044296788,4.5116497858E-4,207.913662183486,
902,6.013329839E-4,6.5393008478E-4,1.37472283813747,6.5393008478E-4,301.355391472298,
901,3.371143539E-4,3.8971145478E-4,1.37624861265261,3.8971145478E-4,179.593584619947,
900,4.378488229E-4,4.9044592378E-4,1.37777777777778,4.9044592378E-4,226.015787920873,
