Wellenlänge,Absorption,Absorption,Energie,Absorption,Extinktionskoeffizient,Parameter
nm,OD,OD,eV,OD,l/(mol*cm),
,TDBC_NaOH_c5_abs,TDBC_NaOH_c5_abs,,TDBC_NaOH_c5_abs,TDBC_NaOH_c5_abs,"1: M in g/mol  2: c in g/l 3: d in cm  "
1140,0.002951376606,0.005148601486,1.08771929824561,0.005148601486,23726.6773996241,--
1139,0.002898394829,0.005095619709,1.08867427568042,0.005095619709,23482.5175953828,--
1138,0.00278479117,0.00498201605,1.0896309314587,0.00498201605,22958.9895313369,--
1137,0.002716695191,0.004913920071,1.0905892700088,0.004913920071,22645.1778427962,--
1136,0.002564338734,0.004761563614,1.09154929577465,0.004761563614,21943.0624208086,--
1135,0.002603008877,0.004800233757,1.09251101321586,0.004800233757,22121.2688736586,--
1134,0.002543690149,0.004740915029,1.09347442680776,0.004740915029,21847.9060338974,--
1133,0.002721175551,0.004918400431,1.09443954104148,0.004918400431,22665.8250140024,--
1132,0.002569286386,0.004766511266,1.09540636042403,0.004766511266,21965.8630479709,--
1131,0.002676895121,0.004874120001,1.09637488947834,0.004874120001,22461.7642645769,--
1130,0.002492424333,0.004689649213,1.09734513274336,0.004689649213,21611.6540184388,--
1129,0.00241843937,0.00461566425,1.09831709477414,0.00461566425,21270.703693521,--
1128,0.002475606045,0.004672830925,1.09929078014184,0.004672830925,21534.1490697891,--
1127,0.002425103216,0.004622328096,1.1002661934339,0.004622328096,21301.4131832169,--
1126,0.002293614903,0.004490839783,1.101243339254,0.004490839783,20695.4659579646,--
1125,0.002423228929,0.004620453809,1.10222222222222,0.004620453809,21292.7757691299,--
1124,0.002213133033,0.004410357913,1.10320284697509,0.004410357913,20324.575460574,--
1123,0.002374632051,0.004571856931,1.10418521816563,0.004571856931,21068.8232161755,--
1122,0.002222655807,0.004419880687,1.10516934046346,0.004419880687,20368.4599576091,--
1121,0.002316906117,0.004514130997,1.10615521855486,0.004514130997,20802.8005656879,--
1120,0.00233030878,0.00452753366,1.10714285714286,0.00452753366,20864.5650394312,--
1119,0.002371821087,0.004569045967,1.10813226094727,0.004569045967,21055.8692448512,--
1118,0.00236297166,0.00456019654,1.10912343470483,0.00456019654,21015.0877821236,--
1117,0.00240805326,0.00460527814,1.1101163831692,0.00460527814,21222.8406219515,--
1116,0.002261399524,0.004458624404,1.11111111111111,0.004458624404,20547.0054669131,--
1115,0.002298559295,0.004495784175,1.11210762331839,0.004495784175,20718.2515618301,--
1114,0.002255544765,0.004452769645,1.11310592459605,0.004452769645,20520.0245521107,--
1113,0.002220340073,0.004417564953,1.1141060197664,0.004417564953,20357.7881909729,--
1112,0.002151526278,0.004348751158,1.11510791366906,0.004348751158,20040.6685383743,--
1111,0.002285573864,0.004482798744,1.11611161116112,0.004482798744,20658.4098488775,--
1110,0.002057806123,0.004255031003,1.11711711711712,0.004255031003,19608.7710824197,--
1109,0.00224924786,0.00444647274,1.11812443642922,0.00444647274,20491.0060635061,--
1108,0.002076766919,0.004273991799,1.11913357400722,0.004273991799,19696.1495076397,--
1107,0.002136099851,0.004333324731,1.12014453477868,0.004333324731,19969.5778047347,--
1106,0.00198623538,0.00418346026,1.12115732368897,0.00418346026,19278.9463843866,--
1105,0.00215493422,0.0043521591,1.12217194570136,0.0043521591,20056.3736071489,--
1104,0.002020042622,0.004217267502,1.1231884057971,0.004217267502,19434.7427743163,--
1103,0.002121038269,0.004318263149,1.12420670897552,0.004318263149,19900.1684130361,--
1102,0.00207408797,0.00427131285,1.12522686025408,0.00427131285,19683.8039107109,--
1101,0.002075076336,0.004272301216,1.12624886466848,0.004272301216,19688.3586701536,--
1100,0.002166693099,0.004363917979,1.12727272727273,0.004363917979,20110.5629106662,--
1099,0.002176787006,0.004374011886,1.12829845313922,0.004374011886,20157.0794017448,--
1098,0.001857323572,0.004054548452,1.12932604735883,0.004054548452,18684.8726558731,--
1097,0.0021154196,0.00431264448,1.13035551504102,0.00431264448,19874.2754890759,--
1096,0.002176787006,0.004374011886,1.13138686131387,0.004374011886,20157.0794017448,--
1095,0.001963013783,0.004160238663,1.1324200913242,0.004160238663,19171.9325977844,--
1094,0.002112402115,0.004309626995,1.13345521023766,0.004309626995,19860.3697918981,--
1093,0.002102777828,0.004300002708,1.13449222323879,0.004300002708,19816.0174850685,--
1092,0.002022227272,0.004219452152,1.13553113553114,0.004219452152,19444.8104569524,--
1091,0.002127125394,0.004324350274,1.13657195233731,0.004324350274,19928.2201570988,--
1090,0.002087613335,0.004284838215,1.13761467889908,0.004284838215,19746.1338410696,--
1089,0.001952768769,0.004149993649,1.1386593204775,0.004149993649,19124.719749248,--
1088,0.002063449938,0.004260674818,1.13970588235294,0.004260674818,19634.7798885338,--
1087,0.002067949623,0.004265174503,1.14075436982521,0.004265174503,19655.5161165532,--
1086,0.002073333599,0.004270558479,1.14180478821363,0.004270558479,19680.3274875686,--
1085,0.002020484768,0.004217709648,1.14285714285714,0.004217709648,19436.7803481184,--
1084,0.002148742788,0.004345967668,1.14391143911439,0.004345967668,20027.8411774969,--
1083,0.002052864293,0.004250089173,1.1449676823638,0.004250089173,19585.9972852065,--
1082,0.002044099616,0.004241324496,1.1460258780037,0.004241324496,19545.6063821124,--
1081,0.002095442498,0.004292667378,1.14708603145236,0.004292667378,19782.2135464644,--
1080,0.002143383725,0.004340608605,1.14814814814815,0.004340608605,20003.1446148845,--
1079,0.002166771097,0.004363995977,1.14921223354958,0.004363995977,20110.9223545635,--
1078,0.002108578337,0.004305803217,1.15027829313544,0.004305803217,19842.7483956218,--
1077,0.001982516842,0.004179741722,1.15134633240483,0.004179741722,19261.8099733119,--
1076,0.002023553709,0.004220778589,1.15241635687732,0.004220778589,19450.9231737505,--
1075,0.002131651621,0.004328876501,1.15348837209302,0.004328876501,19949.0787005612,--
1074,0.002117474563,0.004314699443,1.15456238361266,0.004314699443,19883.7455256094,--
1073,0.001965250121,0.004162475001,1.15563839701771,0.004162475001,19182.2384780174,--
1072,0.002100618789,0.004297843669,1.15671641791045,0.004297843669,19806.0678274799,--
1071,0.002167473547,0.004364698427,1.1577964519141,0.004364698427,20114.159506358,--
1070,0.001990968361,0.004188193241,1.1588785046729,0.004188193241,19300.7577274535,--
1069,0.001954823034,0.004152047914,1.1599625818522,0.004152047914,19134.186569137,--
1068,0.002134955255,0.004332180135,1.16104868913858,0.004332180135,19964.3030791381,--
1067,0.00193948159,0.00413670647,1.16213683223993,0.00413670647,19063.4874688819,--
1066,0.001979942201,0.004177167081,1.16322701688555,0.004177167081,19249.9450665808,--
1065,0.001945513999,0.004142738879,1.16431924882629,0.004142738879,19091.2870611935,--
1064,0.002005817369,0.004203042249,1.16541353383459,0.004203042249,19369.1874988154,--
1063,0.001881579403,0.004078804283,1.16650987770461,0.004078804283,18796.6525787826,--
1062,0.002029873431,0.004227098311,1.16760828625235,0.004227098311,19480.0468116077,--
1061,0.001898218645,0.004095443525,1.16870876531574,0.004095443525,18873.3324166341,--
1060,0.00193994958,0.00413717446,1.16981132075472,0.00413717446,19065.6441414825,--
1059,0.002006753581,0.004203978461,1.17091595845137,0.004203978461,19373.5019131592,--
1058,0.001863146899,0.004060371779,1.17202268431002,0.004060371779,18711.7087202874,--
1057,0.001923308708,0.004120533588,1.17313150425733,0.004120533588,18988.9567919826,--
1056,0.001904198551,0.004101423431,1.17424242424242,0.004101423431,18900.8900555245,--
1055,0.001775804907,0.003973029787,1.17535545023697,0.003973029787,18309.2042201314,--
1054,0.00178069144,0.00397791632,1.17647058823529,0.00397791632,18331.7231881286,--
1053,0.001709192409,0.003906417289,1.17758784425451,0.003906417289,18002.2289657586,--
1052,0.001794181648,0.003991406528,1.1787072243346,0.003991406528,18393.8911019088,--
1051,0.001694223611,0.003891448491,1.17982873453853,0.003891448491,17933.2471573643,--
1050,0.001718782121,0.003916007001,1.18095238095238,0.003916007001,18046.4219380828,--
1049,0.00175688311,0.00395410799,1.18207816968541,0.00395410799,18222.0055168601,--
1048,0.00156137161,0.00375859649,1.18320610687023,0.00375859649,17321.0155488017,--
1047,0.001558410004,0.003755634884,1.18433619866285,0.003755634884,17307.3673629132,--
1046,0.00158155791,0.00377878279,1.18546845124283,0.00377878279,17414.0415538818,--
1045,0.001557215001,0.003754439881,1.1866028708134,0.003754439881,17301.8603430458,--
1044,0.001511468436,0.003708693316,1.18773946360153,0.003708693316,17091.0430962949,--
1043,0.001560826087,0.003758050967,1.1888782358581,0.003758050967,17318.5015751973,--
1042,0.00147055788,0.00366778276,1.19001919385797,0.00366778276,16902.5119840908,--
1041,0.001432352117,0.003629576997,1.1911623439001,0.003629576997,16726.4455676139,--
1040,0.001467986382,0.003665211262,1.19230769230769,0.003665211262,16890.6615614769,--
1039,0.001396876527,0.003594101407,1.1934552454283,0.003594101407,16562.9608073776,--
1038,0.001381321112,0.003578545992,1.19460500963391,0.003578545992,16491.2756488883,--
1037,0.001406069729,0.003603294609,1.19575699132112,0.003603294609,16605.3265136216,--
1036,0.001290596905,0.003487821785,1.1969111969112,0.003487821785,16073.1846395765,--
1035,0.001341175754,0.003538400634,1.19806763285024,0.003538400634,16306.2708546838,--
1034,0.001325129066,0.003522353946,1.19922630560928,0.003522353946,16232.3217268393,--
1033,0.001303215162,0.003500440042,1.20038722168441,0.003500440042,16131.3342776867,--
1032,0.001106739859,0.003303964739,1.2015503875969,0.003303964739,15225.902745658,--
1031,0.001285612001,0.003482836881,1.20271580989331,0.003482836881,16050.2123412936,--
1030,0.001216504839,0.003413729719,1.20388349514563,0.003413729719,15731.7407440577,--
1029,0.001183798187,0.003381023067,1.20505344995141,0.003381023067,15581.0162836512,--
1028,0.001096385065,0.003293609945,1.20622568093385,0.003293609945,15178.1839899054,--
1027,0.001154494123,0.003351719003,1.20740019474197,0.003351719003,15445.9722187888,--
1026,0.001004993916,0.003202218796,1.20857699805068,0.003202218796,14757.0194629168,--
1025,0.001126956893,0.003324181773,1.20975609756098,0.003324181773,15319.0703844818,--
1024,0.001062000869,0.003259225749,1.2109375,0.003259225749,15019.7287805916,--
1023,9.999863105E-4,0.0031972111905,1.21212121212121,0.0031972111905,14733.9425476485,--
1022,0.001008574502,0.003205799382,1.2133072407045,0.003205799382,14773.520139684,--
1021,0.001048585284,0.003245810164,1.21449559255632,0.003245810164,14957.9047574491,--
1020,9.061770397E-4,0.0031034019197,1.2156862745098,0.0031034019197,14301.6344128243,--
1019,9.672442102E-4,0.0031644690902,1.21687929342493,0.0031644690902,14583.0547282442,--
1018,0.001022118493,0.003219343373,1.21807465618861,0.003219343373,14835.935905603,--
1017,8.724822546E-4,0.0030697071346,1.21927236971485,0.0030697071346,14146.3562662652,--
1016,8.862296236E-4,0.0030834545036,1.22047244094488,0.0030834545036,14209.7092739205,--
1015,9.867023909E-4,0.0031839272709,1.22167487684729,0.0031839272709,14672.7252878142,--
1014,9.734707419E-4,0.0031706956219,1.22287968441815,0.0031706956219,14611.748910415,--
1013,9.287454886E-4,0.0031259703686,1.22408687068115,0.0031259703686,14405.6382491896,--
1012,9.334408678E-4,0.0031306657478,1.22529644268775,0.0031306657478,14427.2763091269,--
1011,8.226581849E-4,0.0030198830649,1.22650840751731,0.0030198830649,13916.7483558991,--
1010,9.041018202E-4,0.0031013267002,1.22772277227723,0.0031013267002,14292.0710267779,--
1009,8.186642081E-4,0.0030158890881,1.22893954410307,0.0030158890881,13898.3426200245,--
1008,9.484613547E-4,0.0031456862347,1.23015873015873,0.0031456862347,14496.4963192657,--
1007,8.151889197E-4,0.0030124137997,1.23138033763654,0.0030124137997,13882.3271939011,--
1006,9.207296534E-4,0.0031179545334,1.23260437375746,0.0031179545334,14368.6982886205,--
1005,8.712112904E-4,0.0030684361704,1.23383084577114,0.0030684361704,14140.4991888352,--
1004,9.549989481E-4,0.0031522238281,1.23505976095618,0.0031522238281,14526.6239898562,--
1003,9.112613043E-4,0.0031084861843,1.23629112662014,0.0031084861843,14325.064601839,--
1002,9.819285478E-4,0.0031791534278,1.2375249500998,0.0031791534278,14650.7256369385,--
1001,9.349454776E-4,0.0031321703576,1.23876123876124,0.0031321703576,14434.2101126916,--
1000,8.834541659E-4,0.0030806790459,1.24,0.0030806790459,14196.9189288796,--
999,8.887197473E-4,0.0030859446273,1.24124124124124,0.0030859446273,14221.1846933865,--
998,9.527938091E-4,0.0031500186891,1.24248496993988,0.0031500186891,14516.4618862603,--
997,9.967432125E-4,0.0031939680925,1.24373119358074,0.0031939680925,14718.9971415551,--
996,9.844452143E-4,0.0031816700943,1.24497991967871,0.0031816700943,14662.3233755341,--
995,9.906719206E-4,0.0031878968006,1.24623115577889,0.0031878968006,14691.018362327,--
994,0.001006680424,0.003203905304,1.24748490945674,0.003203905304,14764.791521282,--
993,0.001107544405,0.003304769285,1.24874118831823,0.003304769285,15229.6103939285,--
992,0.001022040728,0.003219265608,1.25,0.003219265608,14835.5775354567,--
991,9.932405083E-4,0.0031904653883,1.25126135216953,0.0031904653883,14702.8553731922,--
990,0.001171572832,0.003368797712,1.25252525252525,0.003368797712,15524.6772846104,--
989,0.001027489547,0.003224714427,1.25379170879676,0.003224714427,14860.6877272192,--
988,0.00106420659,0.00326143147,1.25506072874494,0.00326143147,15029.8935662607,--
987,0.001203136286,0.003400361166,1.25633232016211,0.003400361166,15670.1334619262,--
986,0.001136793289,0.003334018169,1.25760649087221,0.003334018169,15364.4001687545,--
985,0.001241893042,0.003439117922,1.25888324873096,0.003439117922,15848.7390598091,--
984,0.001210430521,0.003407655401,1.26016260162602,0.003407655401,15703.7480194313,--
983,0.001250226283,0.003447451163,1.26144455747711,0.003447451163,15887.1417447786,--
982,0.001309887855,0.003507112735,1.26272912423625,0.003507112735,16162.0845376608,--
981,0.001343201147,0.003540426027,1.26401630988787,0.003540426027,16315.6046216201,--
980,0.001335722976,0.003532947856,1.26530612244898,0.003532947856,16281.1424183716,--
979,0.001404329785,0.003601554665,1.26659856996936,0.003601554665,16597.3082022232,--
978,0.001428768039,0.003625992919,1.2678936605317,0.003625992919,16709.9287984073,--
977,0.001459752908,0.003656977788,1.26919140225179,0.003656977788,16852.7186400821,--
976,0.001537367469,0.003734592349,1.27049180327869,0.003734592349,17210.3955073573,--
975,0.001699992805,0.003897217685,1.27179487179487,0.003897217685,17959.833756709,--
974,0.001711375429,0.003908600309,1.27310061601643,0.003908600309,18012.2891367464,--
973,0.001657375367,0.003854600247,1.27440904419322,0.003854600247,17763.436695143,--
972,0.00165046344,0.00384768832,1.27572016460905,0.00384768832,17731.5839556011,--
971,0.001690923236,0.003888148116,1.27703398558187,0.003888148116,17918.0377974758,--
970,0.001726344926,0.003923569806,1.27835051546392,0.003923569806,18081.2741663936,--
969,0.001766681788,0.003963906668,1.2796697626419,0.003963906668,18267.1614825103,--
968,0.001833693008,0.004030917888,1.28099173553719,0.004030917888,18575.974196685,--
967,0.001698407577,0.003895632457,1.282316442606,0.003895632457,17952.5284343873,--
966,0.001747838338,0.003945063218,1.28364389233954,0.003945063218,18180.3238314586,--
965,0.001766681788,0.003963906668,1.28497409326425,0.003963906668,18267.1614825103,--
964,0.00174214656,0.00393937144,1.28630705394191,0.00393937144,18154.0939939379,--
963,0.001796417055,0.003993641935,1.28764278296989,0.003993641935,18404.1926917463,--
962,0.001778793987,0.003976018867,1.28898128898129,0.003976018867,18322.9790164668,--
961,0.001714701997,0.003911926877,1.29032258064516,0.003911926877,18027.6192037555,--
960,0.001682503498,0.003879728378,1.29166666666667,0.003879728378,17879.2365020447,--
959,0.001680996385,0.003878221265,1.29301355578728,0.003878221265,17872.2911628,--
958,0.001591638429,0.003788863309,1.29436325678497,0.003788863309,17460.4963480592,--
957,0.001595171867,0.003792396747,1.2957157784744,0.003792396747,17476.7797492441,--
956,0.001305188402,0.003502413282,1.29707112970711,0.003502413282,16140.4277041326,--
955,0.001439987798,0.003637212678,1.29842931937173,0.003637212678,16761.6336357342,--
954,0.001394798979,0.003592023859,1.29979035639413,0.003592023859,16553.386690734,--
953,0.001316275098,0.003513499978,1.30115424973767,0.003513499978,16191.5193374887,--
952,0.001211832277,0.003409057157,1.30252100840336,0.003409057157,15710.2078342947,--
951,0.001231664908,0.003428889788,1.30389064143007,0.003428889788,15801.6040006133,--
950,0.001340215094,0.003537439974,1.30526315789474,0.003537439974,16301.8437748306,--
949,0.001324116485,0.003521341365,1.30663856691254,0.003521341365,16227.6553756382,--
948,0.001368103432,0.003565328312,1.30801687763713,0.003565328312,16430.3636458552,--
947,0.001428170712,0.003625395592,1.30939809926082,0.003625395592,16707.1760926348,--
946,0.001418067957,0.003615292837,1.3107822410148,0.003615292837,16660.6188266696,--
945,0.001538224751,0.003735449631,1.31216931216931,0.003735449631,17214.3461827999,--
944,0.001512221759,0.003709446639,1.3135593220339,0.003709446639,17094.5146898621,--
943,0.001578648109,0.003775872989,1.31495227995758,0.003775872989,17400.6321047698,--
942,0.001558020362,0.003755245242,1.31634819532909,0.003755245242,17305.5717471405,--
941,0.001520404359,0.003717629239,1.31774707757705,0.003717629239,17132.2231648758,--
940,0.001544069848,0.003741294728,1.31914893617021,0.003741294728,17241.2825714999,--
939,0.00150871498,0.00370593986,1.32055378061768,0.00370593986,17078.3541432999,--
938,0.001456765924,0.003653990804,1.32196162046908,0.003653990804,16838.9535028971,--
937,0.001459363266,0.003656588146,1.32337246531483,0.003656588146,16850.9230243095,--
936,0.001457908773,0.003655133653,1.32478632478632,0.003655133653,16844.2201776656,--
935,0.001409108285,0.003606333165,1.32620320855615,0.003606333165,16619.3293138323,--
934,0.001366259647,0.003563484527,1.32762312633833,0.003563484527,16421.8667963693,--
933,0.00137924368,0.00357646856,1.32904608788853,0.00357646856,16481.702066816,--
932,0.001387839206,0.003585064086,1.33047210300429,0.003585064086,16521.3134589652,--
931,0.001330374042,0.003527598922,1.33190118152524,0.003527598922,16256.4925339719,--
930,0.001371790771,0.003569015651,1.33333333333333,0.003569015651,16447.3562802927,--
929,0.001286313054,0.003483537934,1.33476856835307,0.003483537934,16053.4430551906,--
928,0.001336683636,0.003533908516,1.33620689655172,0.003533908516,16285.5694982247,--
927,0.001059509697,0.003256734577,1.33764832793959,0.003256734577,15008.248530168,--
926,0.001357197179,0.003554422059,1.33909287257019,0.003554422059,16380.1035611946,--
925,0.001215777942,0.003413002822,1.34054054054054,0.003413002822,15728.3909313622,--
924,0.00117728312,0.003374508,1.34199134199134,0.003374508,15550.99242312,--
923,0.001244541025,0.003441765905,1.34344528710726,0.003441765905,15860.9419538516,--
922,0.001278108917,0.003475333797,1.34490238611714,0.003475333797,16015.6353296421,--
921,0.001162877656,0.003360102536,1.34636264929425,0.003360102536,15484.6066680661,--
920,0.001172792749,0.003370017629,1.34782608695652,0.003370017629,15530.2991174891,--
919,0.001079361304,0.003276586184,1.34929270946681,0.003276586184,15099.7321449775,--
918,0.001137883402,0.003335108282,1.35076252723312,0.003335108282,15369.423816351,--
917,0.001085693249,0.003282918129,1.35223555070883,0.003282918129,15128.912110981,--
916,0.001105520059,0.003302744939,1.35371179039301,0.003302744939,15220.2814519589,--
915,9.231421864E-4,0.0031203670664,1.3551912568306,0.0031203670664,14379.8161411796,--
914,9.951605462E-4,0.0031923854262,1.35667396061269,0.0031923854262,14711.7036245032,--
913,9.141666233E-4,0.0031113915033,1.35815991237678,0.0031113915033,14338.453396222,--
912,9.535461431E-4,0.0031507710231,1.35964912280702,0.0031507710231,14519.9289221464,--
911,8.814050234E-4,0.0030786299034,1.36114160263447,0.0030786299034,14187.4757153826,--
910,8.916249499E-4,0.0030888498299,1.36263736263736,0.0030888498299,14234.5729513548,--
909,7.776372368E-4,0.0029748621168,1.36413641364136,0.0029748621168,13709.2750226651,--
908,7.744216709E-4,0.0029716465509,1.36563876651982,0.0029716465509,13694.4564947651,--
907,7.942861412E-4,0.0029915110212,1.36714443219405,0.0029915110212,13785.9993884624,--
906,7.830312243E-4,0.0029802561043,1.36865342163355,0.0029802561043,13734.1325304093,--
905,7.40270305E-4,0.002937495185,1.37016574585635,0.002937495185,13537.0742534576,--
904,6.903836038E-4,0.0028876084838,1.3716814159292,0.0028876084838,13307.1777137618,--
903,6.295368657E-4,0.0028267617457,1.37320044296788,0.0028267617457,13026.7732331191,--
902,5.908347666E-4,0.0027880596466,1.37472283813747,0.0027880596466,12848.4195146325,--
901,5.342783988E-4,0.0027315032788,1.37624861265261,0.0027315032788,12587.7866617434,--
900,4.945481778E-4,0.0026917730578,1.37777777777778,0.0026917730578,12404.6949737877,--
899,4.690481001E-4,0.0026662729801,1.37931034482759,0.0026662729801,12287.1810976607,--
898,3.827891487E-4,0.0025800140287,1.38084632516704,0.0025800140287,11889.6676528422,--
897,3.113126731E-4,0.0025085375531,1.38238573021182,0.0025085375531,11560.2773741743,--
896,2.930244373E-4,0.0024902493173,1.38392857142857,0.0024902493173,11475.9983573938,--
895,4.253852821E-4,0.0026226101621,1.3854748603352,0.0026226101621,12085.9665348592,--
894,2.192836109E-4,0.0024165084909,1.38702460850112,0.0024165084909,11136.1731050545,--
893,3.684618277E-4,0.0025656867077,1.38857782754759,0.0025656867077,11823.6420098997,--
892,1.341359166E-4,0.0023313607966,1.39013452914798,0.0023313607966,10743.7807477374,--
891,2.605945629E-4,0.0024578194429,1.39169472502806,0.0024578194429,11326.5493914772,--
890,-1.237331617E-5,0.00218485156383,1.39325842696629,0.00218485156383,10068.6115175197,--
889,9.519313608E-5,0.00229241801608,1.39482564679415,0.00229241801608,10564.3178794313,--
888,3.445559196E-5,0.00223168047196,1.3963963963964,0.00223168047196,10284.4166054059,--
887,4.245506352E-5,0.00223967994352,1.39797068771139,0.00223967994352,10321.281156214,--
886,-1.494398603E-4,0.0020477850197,1.39954853273138,0.0020477850197,9436.95772110584,--
885,-7.84274016E-5,0.0021187974784,1.40112994350282,0.0021187974784,9764.20963670089,--
884,-2.322903165E-4,0.0019649345635,1.4027149321267,0.0019649345635,9055.151894414,--
883,-2.167667699E-4,0.0019804581101,1.40430351075878,0.0019804581101,9126.69019142102,--
882,-3.979438334E-4,0.0017992810466,1.40589569160998,0.0017992810466,8291.75865718502,--
881,-1.588590094E-4,0.0020383658706,1.40749148694665,0.0020383658706,9393.55076628862,--
